unitid,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,b101,b102,b103,b111,b112,b113,b121,b122,b123,b131,b132,b133,b161,b162,b163,b191,b192,b193,b221,b222,b223,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093","xb101","xb102","xb103","xb111","xb112","xb113","xb121","xb122","xb123","xb131","xb132","xb133","xb161","xb162","xb163","xb191","xb192","xb193","xb221","xb222","xb223","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"232672","4757336","642539","5399875","3842214","0","0","0","0","455616","0","455616","169720","588229","41701","629930","263765","1573717","1092","1574809","892895","3217739","29969","3247708","1332018","1475929","331619","1807548","689463","1981270","1882316","3863586","916011","0","916011","-1103575","-9214","-1112789","13862272","2920022","16782294","1630941","0","1630941","0","0","0","0","0","0","15493213","2920022","18413235","7190075","1212715","0","0","8402790","305286","23090","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"232681","10641179","1848","10643027","7861450","239955","92162","332117","","51116","490627","541743","185185","2215857","167272","2383129","1203005","1564687","4678","1569365","862019","2471616","5810","2477426","1841303","2542335","2102","2544437","1500296","0","1490813","1490813","","","","","","","19726745","2255312","21982057","13439029","15251","13454280","","","","0","314598","314598","33165774","2585161","35750935","13453258","3097222","","","16550480","1418929","1209834","","","","","",10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,11,11,31,31,31,31,31,31,10,11,11,10,10,10,31,31,31,31,10,10,10,11,11,10,10,31,31,10,10,10,31,31,31,31,31
"232706","10921321","223070","11144391","8841639","","","","","","","","","1633846","126982","1760828","1103496","2527762","0","2527762","1410657","4659567","7399","4666966","2909980","1731354","24720","1756074","672016","3646862","1289575","4936437","661642","0","661642","2119092","266930","2386022","27901446","1938676","29840122","3464115","500","3464615","","","","","","","31365561","1939176","33304737","14937788","2474873","","","17412661","1029954","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"232788","3406985","701657","4108642","2874122","","","","","78092","0","78092","54140","1047155","0","1047155","537396","493832","220205","714037","522017","1418638","0","1418638","690015","514285","0","514285","160646","1457","2875039","2876496","","","","","","","6960444","3796901","10757345","576208","0","576208","","","","","","","7536652","3796901","11333553","4838336","1049449","","","5887785","181169","","","","","","",10,10,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"232797","1061926","0","1061926","828061","","","","","1666","0","1666","0","488402","0","488402","228012","699817","0","699817","582897","1469594","0","1469594","771477","627258","0","627258","31362","664156","2052049","2716205","","","","","","","5012819","2052049","7064868","963241","0","963241","","","","","","","5976060","2052049","8028109","2441809","244180","0","0","2685989","144182","","","","","","",10,31,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31
"232867","4418688","1318073","5736761","4036893","","","","","30309","96749","127058","15355","1021474","0","1021474","670719","783602","182193","965795","731364","2016930","0","2016930","1017169","822874","0","822874","241993","14572","2209022","2223594","","","","","","","9108449","3806037","12914486","29963","0","29963","","","","","","","9138412","3806037","12944449","6713493","1351629","","","8065122","179258","","","","","","",10,10,10,10,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"232937","21263998","711902","21975900","14588030","91559","735287","826846","277596","325475","332969","658444","380732","3506955","1957640","5464595","2852425","3488807","608014","4096821","2251427","6141642","203165","6344807","4518660","4634113","3785","4637898","1970028","564568","11227415","11791983","","","","","","","40017117","15780177","55797294","14563829","77983","14641812","","","","","","","54580946","15858160","70439106","26838898","6626963","","","33465861","1174522","1571961","1297124","","","","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"232946","44678126","707249","45385375","33128297","","","","","90618","0","90618","58305","7091931","0","7091931","5197443","6065742","296801","6362543","4610047","10026127","0","10026127","5407909","5292482","0","5292482","1821013","163918","4520900","4684818","25000","0","25000","135970","0","135970","73569914","5524950","79094864","520448","0","520448","","","","","","","74090362","5524950","79615312","50223014","9860018","","","60083032","2153275","","","","","","",10,10,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"232982","53348553","1928090","55276643","37390256","673126","1591143","2264269","1515496","419088","89180","508268","290668","10766468","84750","10851218","5383829","5030897","562042","5592939","3288274","10496809","1026518","11523327","5943621","7382752","0","7382752","2652254","2400885","10563625","12964510","0","11111","11111","10523054","0","10523054","101041632","15856459","116898091","20405868","0","20405868","","","","","","","121447500","15856459","137303959","56464398","13060784","","","69525182","4372324","4232782","","","","","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"233019","2418467","765885","3184352","2188423","","","","","7825","93531","101356","3592","508205","818","509023","329390","353665","46105","399770","275213","1160018","0","1160018","605601","463738","0","463738","136561","984","954309","955293","","","","","","","4912902","1860648","6773550","16458","0","16458","","","","","","","4929360","1860648","6790008","3538780","757276","","","4296056","91011","","","","","","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233037","1834248","455385","2289633","1619638","","","","","","","","","608334","0","608334","417660","283569","52972","336541","256652","1187835","0","1187835","555286","270973","0","270973","68827","8528","797776","806304","","","","0","750","750","4193487","1306883","5500370","186252","0","186252","","","","","","","4379739","1306883","5686622","2918063","598848","","","3516911","103790","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233116","3886449","393254","4279703","3075612","","","","","18333","1414","19747","16962","1119784","1790","1121574","717849","597957","80903","678860","502420","1268446","222","1268668","631242","527650","0","527650","191071","30750","936428","967178","","","","4931","0","4931","7454300","1414011","8868311","24622","0","24622","","","","","","","7478922","1414011","8892933","5135156","999242","","","6134398","305949","","","","","","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233204","459345","15132","474477","407570","","","","","","","","","424270","13650","437920","164160","127424","20134","147558","93290","615815","12265","628080","293216","376447","0","376447","88383","0","297710","297710","","","","","","","2003301","358891","2362192","280292","0","280292","","","","","","","2283593","358891","2642484","1046619","293775","","","1340394","","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,10,10,10,11,31,10,31,31,31,31,31,31,10,10,11,10,10,31,31,10,31,31,31,31,31,31,31
"233259","1983487","191725","2175212","1057366","","","","","","","","","362702","15321","378023","234998","151746","0","151746","67648","1484015","277744","1761759","609509","1015395","7104","1022499","317103","0","936400","936400","249594","94934","344528","30000","5000","35000","5276939","1528228","6805167","657537","108289","765826","","","","","","","5934476","1636517","7570993","2286624","1063455","","","3350079","378023","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233277","26708759","111474","26820233","20255038","334843","103984","438827","335962","0","0","0","0","4472638","629082","5101720","2481275","2361463","48048","2409511","1574368","5490677","53607","5544284","4593401","5000764","0","5000764","2442489","268207","4539908","4808115","226269","0","226269","0","17195","17195","44863620","5503298","50366918","28744791","0","28744791","0","0","0","0","0","0","73608411","5503298","79111709","31682533","7104543","0","0","38787076","2189573","683456","4804227","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"233295","4212397","229908","4442305","3768903","","","","","","","","","1119511","58921","1178432","610230","1505109","66869","1571978","985722","4697239","154187","4851426","1409490","2060733","58961","2119694","1056481","2598423","1482081","4080504","138397","0","138397","176153","-140817","35336","16507962","1910110","18418072","2721553","0","2721553","","","","","","","19229515","1910110","21139625","7830826","1947534","","","9778360","608716","79757","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"233301","4274897","777183","5052080","3331700","","","","","160651","3488","164139","74485","1131912","223155","1355067","596896","1861675","5640","1867315","985448","3076389","34392","3110781","1426394","1634413","96380","1730793","820285","1914468","1744273","3658741","","","","441897","-196427","245470","14496302","2688084","17184386","2667312","0","2667312","","","","","","","17163614","2688084","19851698","7235208","1684627","","","8919835","553784","","","","","","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233310","2027759","698312","2726071","1797521","","","","","24775","0","24775","21116","609882","0","609882","401184","474451","20170","494621","363841","1274170","172","1274342","598403","574093","0","574093","188630","10159","799517","809676","","","","18923","0","18923","5014212","1518171","6532383","301740","0","301740","","","","","","","5315952","1518171","6834123","3370695","699340","","","4070035","179232","","","","","","",10,10,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233338","1913015","4390","1917405","1411798","","","","","1580","0","1580","1020","216834","1163","217997","126211","445039","5797","450836","286251","1000099","2229","1002328","564767","719657","0","719657","258453","30307","516891","547198","","","","","","","4326531","530470","4857001","415626","0","415626","","","","","","","4742157","530470","5272627","2648500","633891","","","3282391","181168","","","","","","",10,10,10,10,31,31,31,31,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233374","19601249","2686077","22287326","15687261","382908","352291","735199","272307","1601979","712632","2314611","775754","7704201","1047408","8751609","3237588","4741364","299787","5041151","2402997","8967172","637977","9605149","3900260","5493652","325455","5819107","3238215","3691776","3433409","7125185","2511111","0","2511111","1546688","-4308879","-2762191","56242100","5186157","61428257","16087830","1235327","17323157","","","","","","","72329930","6421484","78751414","29514382","7667583","","","37181965","4382839","","1339265","","","","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,10,31,31,31,31
"233426","6562202","422907","6985109","4720188","73531","5839","79370","37160","290242","279432","569674","306834","1060869","54336","1115205","524493","2602958","53763","2656721","1316327","3597374","55435","3652809","1495368","1627531","28461","1655992","982269","4131352","1195969","5327321","246009","0","246009","357396","70442","427838","20549464","2166584","22716048","5891250","6900","5898150","","","","","","","26440714","2173484","28614198","9382639","2810529","0","0","12193168","620581","53925","1018500","","","","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31
"233499","1662554","136862","1799416","1229001","","","","","","","","","182579","54429","237008","112816","828187","79368","907555","459223","1733818","614229","2348047","1009660","662498","274854","937352","362755","232652","1724361","1957013","49381","0","49381","63203","0","63203","5414872","2884103","8298975","941274","93195","1034469","","","","","","","6356146","2977298","9333444","3173455","714621","1101","20742","3909919","237008","98397","17152","","","","",10,10,10,21,31,31,31,31,31,31,31,31,10,10,10,21,10,10,10,21,10,10,10,31,10,10,10,21,10,10,10,10,31,10,10,31,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,21,21,21,21,21,10,10,10,31,31,31,31
"233541","5064205","1286844","6351049","4531468","","","","","401195","96809","498004","175216","880202","277409","1157611","479355","1403543","61166","1464709","714810","1852647","75908","1928555","855685","1280339","128932","1409271","385145","1363565","1176235","2539800","475166","6063","481229","334173","95562","429735","13055035","3204928","16259963","1577783","94627","1672410","","","","","","","14632818","3299555","17932373","7141679","1143012","","","8284691","407722","57853","","","","","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"233611","622160","17344","639504","467052","","","","","","","","","192310","3344","195654","115895","598579","7093","605672","313542","719075","3912","722987","373734","340390","0","340390","148286","276139","276643","552782","226672","0","226672","801944","7623","809567","3777269","315959","4093228","989979","0","989979","","","","","","","4767248","315959","5083207","1418509","253960","","","1672469","53674","","","","","","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233639","3332983","1447170","4780153","3263858","","","","","12500","0","12500","8880","725707","0","725707","504059","598924","37951","636875","456722","1375937","5651","1381588","629797","579076","0","579076","247072","3936","2102585","2106521","","","","","","","6629063","3593357","10222420","483539","0","483539","","","","","","","7112602","3593357","10705959","5110388","1066796","","","6177184","144951","","","","","","",10,10,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233648","5634384","1803205","7437589","4906753","","","","","39740","94033","133773","19590","1407853","0","1407853","854866","654823","176803","831626","465852","1902904","0","1902904","999149","975250","0","975250","294011","49989","3698798","3748787","","","","390226","0","390226","11055169","5772839","16828008","268940","0","268940","","","","","","","11324109","5772839","17096948","7540221","1622353","","","9162574","273753","","","","","","",10,10,10,10,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,31,31,31,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233718","3891700","1055051","4946751","3573307","26543","147865","174408","40977","","","","","1334348","275868","1610216","480705","1834001","50885","1884886","913672","2437428","0","2437428","1469543","2230712","220677","2451389","775512","1332790","1834743","3167533","3566","0","3566","-355028","-659377","-1014405","12736060","2925712","15661772","4768131","0","4768131","","","","","","","17504191","2925712","20429903","7253716","1663603","","","8917319","721262","","","","","","",10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"233754","8563525","790394","9353919","6596923","","","","","78790","90853","169643","51301","1807307","0","1807307","987843","1387945","104900","1492845","976651","2868041","0","2868041","1388989","962900","0","962900","308186","13479","3829798","3843277","","","","","","","15681987","4815945","20497932","1382720","0","1382720","","","","","","","17064707","4815945","21880652","10309893","2101431","","","12411324","500188","","","","","","",10,10,10,10,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
