unitid,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,b101,b102,b103,b111,b112,b113,b121,b122,b123,b131,b132,b133,b161,b162,b163,b191,b192,b193,b221,b222,b223,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,part,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093","xb101","xb102","xb103","xb111","xb112","xb113","xb121","xb122","xb123","xb131","xb132","xb133","xb161","xb162","xb163","xb191","xb192","xb193","xb221","xb222","xb223","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"209445","0","0","0","0","4736","0","4736","3707","16781","0","16781","1050","108287","0","108287","67213","125578","0","125578","47932","13503372","876203","14379575","6225505","119372","0","119372","0","0","0","0","0","0","0","4163062","50400","4213462","18041188","926603","18967791","173966","0","173966","0","0","0","0","0","0","18215154","926603","19141757","6345407","1940117","0","0","8285524","0","0","0","0","0","0","0","B",31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,11,11,11,11,10,31,10,31,31,31,31,31,31,31,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,31,31,31,31,31,31,31
"209472","3299922","8232","3308154","1738952","2262133","10403936","12666069","5940590","0","0","0","0","980207","2306","982513","356678","333201","0","333201","142091","2723209","24954","2748163","1226548","1336818","0","1336818","213238","1811658","244386","2056044","47465","0","47465","0","0","0","12794613","10683814","23478427","89874","0","89874","0","0","0","0","0","0","12884487","10683814","23568301","9618097","3138635","0","0","12756732","531785","0","0","0","0","0","0","B",10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,10,10,10,31,10,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"209490","39533515","19284502","58818017","40054144","4493393","42159694","46653087","24558194","6371175","11400401","17771576","9278118","6928001","2378030","9306031","4923416","625194","4644","629838","339464","4158253","0","4158253","4158253","10108992","0","10108992","1653097","296380","2924813","3221193","0","0","0","1251352","57627","1308979","73766255","78209711","151975966","6354169","0","6354169","269104816","4243950","273348766","0","0","0","349225240","82453661","431678901","84964686","26651521","0","0","111616207","1852200","1643922","13256","6906176","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,11,10,31,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,10,10,31,31,31,10,10,10,11,10,31,31,11,10,10,10,10,31,31,31
"209506","9098898","289574","9388472","6306153","88289","41440","129729","69828","10645","545393","556038","206570","1651994","34020","1686014","795726","1555397","78694","1634091","951000","3237851","1038","3238889","1722421","1871473","0","1871473","839805","778801","3064549","3843350","0","0","0","8410","0","8410","18301758","4054708","22356466","4155745","0","4155745","0","0","0","0","0","0","22457503","4054708","26512211","10891503","3315037","0","0","14206540","839522","175000","1731","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"209524","0","300000","300000","300000","0","0","0","0","0","0","0","0","0","125000","125000","0","0","112000","112000","0","0","500000","500000","0","0","135538","135538","16200","0","300000","300000","0","0","0","0","0","0","0","1472538","1472538","0","0","0","0","0","0","0","0","0","0","1472538","1472538","316200","80000","0","0","396200","0","0","0","0","0","0","0","B",31,10,10,10,31,31,31,31,31,31,31,31,31,10,10,31,31,10,10,31,31,10,10,31,31,10,10,10,31,10,10,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,31,31,31,18,18,11,10,31,31,11,31,31,31,31,31,31,31
"209542","73071012","2689409","75760421","48934229","31877816","63930986","95808802","50995981","27128699","12249883","39378582","21465639","19433378","3748646","23182024","11024747","7436788","1076206","8512994","4595342","22072513","1557133","23629646","15785879","16311757","281308","16593065","4490657","2681608","13227112","15908720","0","0","0","187254","77903","265157","200200825","98838586","299039411","31901047","0","31901047","0","0","0","0","0","0","232101872","98838586","330940458","157292474","47817031","0","0","205109505","7468773","1894787","1678137","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"209551","75110314","3616953","78727267","53863665","3077783","20358830","23436613","11806625","2405378","10776019","13181397","6319429","20389299","469715","20859014","10007584","10769053","771606","11540659","5216901","14709567","505431","15214998","11936545","13413831","25031","13438862","6035657","3471677","12010208","15481885","0","0","0","608835","929039","1537874","143955737","49462832","193418569","48878455","0","48878455","0","0","0","0","0","0","192834192","49462832","242297024","105186406","33287945","0","0","138474351","10477965","4504795","798568","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"209603","1323490","0","1323490","972057","0","0","0","0","0","0","0","0","31580","6068","37648","23022","389524","27578","417102","167136","333596","0","333596","227216","133591","0","133591","46873","97985","360576","458561","0","0","0","9521","0","9521","2319287","394222","2713509","0","0","0","0","0","0","0","0","0","2319287","394222","2713509","1436304","260541","0","0","1696845","31580","0","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"209612","8256415","1043942","9300357","5724420","0","0","0","0","0","0","0","0","3172729","73245","3245974","1483831","2234168","206661","2440829","1199482","3069667","697285","3766952","1325167","1449796","0","1449796","682408","4250333","1412092","5662425","611004","0","611004","424450","0","424450","23468562","3433225","26901787","3356770","0","3356770","0","0","0","0","0","0","26825332","3433225","30258557","10415308","3078653","0","0","13493961","568514","376767","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31
"209746","35043063","9157099","44200162","26839085","0","0","0","0","0","0","0","0","6123882","485019","6608901","4516859","5665438","321241","5986679","4141970","9568780","151455","9720235","4397651","5815041","0","5815041","2997567","0","8424469","8424469","0","1829328","1829328","1876134","0","1876134","64092338","20368611","84460949","7224060","0","7224060","0","0","0","0","0","0","71316398","20368611","91685009","42893132","13610084","0","0","56503216","1673377","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,31,10,10,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"209807","45647183","2400362","48047545","31653451","1212911","5132488","6345399","3380518","2128518","2100879","4229397","2122746","13424804","244150","13668954","6735124","4398546","427301","4825847","3185151","8280315","258134","8538449","6862031","5935109","6430","5941539","1132703","2430239","7263138","9693377","0","0","0","503019","196291","699310","83960644","18029173","101989817","13778460","0","13778460","0","0","0","0","0","0","97739104","18029173","115768277","55071724","16889094","0","0","71960818","7538595","2053638","433597","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"209825","11822000","526000","12348000","8693000","24000","233000","257000","92000","902000","1000","903000","370000","1271000","68000","1339000","646000","2861000","13000","2874000","1213000","5595000","76000","5671000","1969000","1854000","11000","1865000","1450000","5191000","1652000","6843000","246000","0","246000","1996000","0","1996000","31762000","2580000","34342000","5132000","125000","5257000","0","0","0","0","0","0","36894000","2705000","39599000","14433000","3054000","0","0","17487000","1119000","151000","0","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"209922","8607907","541531","9149438","6283973","0","417573","417573","127622","101305","44264","145569","68228","2283708","270815","2554523","1211022","1967830","74932","2042762","1138250","5563923","768839","6332762","2426883","1854536","21741","1876277","916921","5604922","2050547","7655469","1306806","0","1306806","-695916","-350067","-1045983","26595021","3840175","30435196","2489544","0","2489544","0","0","0","0","0","0","29084565","3840175","32924740","12172899","3582058","0","0","15754957","1483170","360195","492412","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"209940","3868804","2177077","6045881","4077795","0","0","0","0","67648","0","67648","38520","1172145","489507","1661652","1038388","1155086","362061","1517147","1005490","1549756","311727","1861483","947376","646108","66661","712769","293987","137705","2463083","2600788","53799","0","53799","134871","381522","516393","8785922","6251638","15037560","1239415","12417","1251832","0","0","0","0","0","0","10025337","6264055","16289392","7401556","2078159","0","0","9479715","233897","0","30319","0","0","0","0","B",10,10,10,10,31,31,31,31,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,18,16,31,10,31,31,31,31
"210146","13688000","374089","14062089","9583766","26671","209249","235920","109711","1281831","734548","2016379","789293","3742395","799439","4541834","2385112","1552927","105394","1658321","1069910","3525342","32064","3557406","1955325","2541099","2572","2543671","1324735","1004812","3811246","4816058","0","0","0","44751","0","44751","27407828","6068601","33476429","11332775","0","11332775","0","0","0","0","0","0","38740603","6068601","44809204","17217852","5493386","0","0","22711238","1640693","770963","403031","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"210155","4167162","884118","5051280","3253333","0","0","0","0","6703","826284","832987","334878","1091392","511566","1602958","908012","603756","216453","820209","493238","2069163","30476","2099639","878671","1111266","9214","1120480","339735","110895","1394954","1505849","0","0","0","1171208","796793","1968001","10331545","4669858","15001403","763224","1176","764400","0","0","0","0","0","0","11094769","4671034","15765803","6207867","2324216","0","0","8532083","585713","0","1600","0","0","0","0","B",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,10,31,31,31,31
"210234","4081688","78791","4160479","2616760","0","0","0","0","0","807847","807847","337627","460596","245279","705875","394109","589925","5392","595317","321740","1076413","6217","1082630","498597","1422222","6460","1428682","247379","147581","877179","1024760","634","0","634","210000","0","210000","7989059","2027165","10016224","756905","10745","767650","0","0","0","0","0","0","8745964","2037910","10783874","4416212","1515046","0","0","5931258","131726","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31
"210270","4297309","1599714","5897023","3690435","0","0","0","0","130671","11245","141916","102745","783525","24426","807951","458141","832611","103068","935679","545486","1203762","128537","1332299","773314","1024741","0","1024741","385799","108000","1578029","1686029","27597","0","27597","606669","3473","610142","9014885","3448492","12463377","0","743648","743648","0","0","0","0","0","0","9014885","4192140","13207025","5955920","2057357","0","0","8013277","236566","0","50000","0","0","0","0","B",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,31,10,31,31,31,31
"210304","1718712","49609","1768321","1262423","0","0","0","0","0","2321","2321","0","231469","30418","261887","147819","614006","82793","696799","254881","1137501","54050","1191551","465446","273657","16073","289730","97733","720089","583780","1303869","547289","43974","591263","0","0","0","5242723","863018","6105741","13163","0","13163","0","0","0","0","0","0","5255886","863018","6118904","2228302","521907","0","0","2750209","119277","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"210331","1265160","0","1265160","841385","0","0","0","0","0","0","0","0","292044","0","292044","270964","725355","18877","744232","358205","1562115","32098","1594213","421869","465018","0","465018","155475","0","1158412","1158412","0","0","0","-247575","0","-247575","4062117","1209387","5271504","935895","0","935895","0","0","0","0","0","0","4998012","1209387","6207399","2047898","687343","0","0","2735241","142494","70432","0","0","0","0","0","B",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,10,10,10,10,10,10,10,10,31,10,11,31,10,10,31,31,31,11,31,11,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"210368","1267104","25366","1292470","1021499","0","0","0","0","0","0","0","0","352783","21551","374334","64095","363157","3450","366607","197346","1229627","20400","1250027","980009","162615","0","162615","42380","6147","82601","88748","0","0","0","0","0","0","3381433","153368","3534801","108303","0","108303","0","0","0","0","0","0","3489736","153368","3643104","2305329","100123","0","0","2405452","98803","0","0","0","0","0","0","B",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,18,16,31,31,18,10,31,31,31,31,31,31
"210401","12084000","1025000","13109000","8579000","0","11000","11000","0","0","0","0","0","5504000","287000","5791000","2523000","2871000","172000","3043000","1555000","3749000","89000","3838000","2179000","2054000","37000","2091000","1041000","6637000","2876000","9513000","563000","0","563000","689000","288000","977000","34151000","4785000","38936000","6364000","23000","6387000","0","0","0","0","0","0","40515000","4808000","45323000","15877000","4440000","0","0","20317000","2312000","420000","452000","0","0","0","0","B",10,10,10,10,31,10,10,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"210410","576478","0","576478","396485","0","0","0","0","0","0","0","0","239485","0","239485","162777","94138","0","94138","53765","901028","8014","909042","228885","60496","0","60496","0","88756","0","88756","136400","0","136400","0","0","0","2096781","8014","2104795","61331","0","61331","0","0","0","0","0","0","2158112","8014","2166126","841912","206832","0","0","1048744","137386","0","0","0","0","0","0","B",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,31,10,31,10,10,31,10,31,31,31,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"210429","12007722","617916","12625638","8540214","480498","4160","484658","218383","284831","4770323","5055154","1693349","2276167","40258","2316425","1279410","1945954","192121","2138075","1198362","3770756","0","3770756","2418418","2876609","5","2876614","867132","929434","3121065","4050499","0","0","0","33506","0","33506","24605477","8745848","33351325","9081382","0","9081382","0","0","0","0","0","0","33686859","8745848","42432707","16215268","5136430","0","0","21351698","1050260","687959","673286","0","0","0","0","B",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,31,31,31,10,31,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"210438","2816982","22504","2839486","1851906","225711","50947","276658","192333","0","0","0","0","357373","12866","370239","230153","426731","2318","429049","233737","1041124","15961","1057085","451756","268268","595","268863","117163","15270","3810","19080","226104","0","226104","344560","4605","349165","5722123","113606","5835729","425578","0","425578","0","0","0","0","0","0","6147701","113606","6261307","3077048","695634","0","0","3772682","172347","0","0","0","0","0","0","B",10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
