unitid,part,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,filler1,b101,b102,b103,filler2,b111,b112,b113,filler3,b121,b122,b123,b124,b131,b132,b133,b134,b161,b162,b163,b164,b191,b192,b193,b194,b221,b222,b223,b224,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,filler4,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093",filler5,"xb101","xb102","xb103",filler6,"xb111","xb112","xb113",filler7,"xb121","xb122","xb123","xb124","xb131","xb132","xb133","xb134","xb161","xb162","xb163","xb164","xb191","xb192","xb193","xb194","xb221","xb222","xb223","xb224","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"219347","B","7655784","244227","7900011","6222264","437972","3113287","3551259","2351279","315997","680774","996771","533956","2595183","43045","2638228","1570753","1469516","14709","1484225","652653","1912004","146279","2058283","1257116","1101645","0","1101645","608132","0","1425106","1425106","","21644","0","21644","","0","0","0","","15509745","5667427","21177172","13196153","3014082","0","3014082","826212","0","0","0","0","0","0","0","0","18523827","5667427","24191254","14022365","13196153","2179047","0","0","15375200","740142","100000","0","0","0","0","0","",10,10,10,16,10,10,10,16,10,10,10,16,10,10,10,16,10,10,10,16,10,10,10,16,10,10,10,16,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,18,10,10,10,16,31,31,31,31,31,31,31,31,10,10,10,18,18,16,31,31,18,16,10,31,31,31,31,31
"219356","B","27692656","706305","28398961","21416185","9615295","7419820","17035115","10183724","7358795","5602599","12961394","9005374","6269553","726161","6995714","3612911","4313388","112906","4426294","2312088","4700377","38593","4738970","3728530","4534450","8751","4543201","2563228","100900","5006232","5107132","","678319","383","678702","","881291","-338668","542623","","66145024","19283082","85428106","52822040","10666237","12929","10679166","2068734","0","0","0","0","0","0","0","0","76811261","19296011","96107272","54890774","52822040","9101022","0","0","61923062","1988617","1496807","192409","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,31
"219374","B","42346","2125181","2167527","1219248","0","0","0","0","173154","1309","174463","0","94601","605358","699959","404099","188005","450294","638299","291082","902418","311479","1213897","399232","124694","194820","319514","95325","159137","1416284","1575421","","0","0","0","","0","0","0","","1684355","5104725","6789080","2408986","399708","0","399708","0","0","0","0","0","0","0","0","0","2084063","5104725","7188788","2408986","2408986","471535","0","0","2880521","184619","0","0","0","0","0","0","",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,"",20,20,20,"",20,20,20,"",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"219383","B","2250757","199424","2450181","1738225","0","0","0","0","27329","20978","48307","32630","267443","2727","270170","127032","1004481","49682","1054163","634508","1178172","65188","1243360","465168","733389","10936","744325","195348","799903","890484","1690387","","244313","0","244313","","-84500","90000","5500","","6421287","1329419","7750706","3192911","1072933","0","1072933","105331","0","0","0","0","0","0","0","0","7494220","1329419","8823639","3298242","3192911","756597","0","0","3949508","179604","101311","0","0","0","0","0","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,10,"",10,10,10,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,11,10,31,31,31,31,31
"219408","B","419586","0","419586","324190","0","0","0","0","0","0","0","0","90365","25000","115365","25534","79365","0","79365","62158","337403","0","337403","232908","79067","0","79067","19760","8815","418316","427131","","0","0","0","","0","0","0","","1014601","443316","1457917","664550","75740","0","75740","0","0","0","0","0","0","0","0","0","1090341","443316","1533657","664550","664550","118280","0","0","782830","65365","0","0","0","0","0","0","",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,"",20,20,20,"",20,20,20,"",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"219471","B","31428841","1719668","33148509","23316214","1074571","3678010","4752581","1661624","1278729","6734285","8013014","3691822","8207617","208230","8415847","3953622","3824620","124524","3949144","2146976","4356723","93991","4450714","2840050","3759312","1205","3760517","1887157","524367","5022923","5547290","","480937","0","480937","","84507","-84507","0","","55020224","17498329","72518553","39497465","6379515","4218","6383733","2569097","0","0","0","0","0","0","0","0","61399739","17502547","78902286","42066562","39497465","8833978","0","0","48331443","3722678","827461","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,10,"",10,10,31,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,10,31,31,31,31
"219505","B","252645","0","252645","252645","0","0","0","0","26158","0","26158","0","23845","0","23845","22406","55764","0","55764","0","411313","0","411313","311313","59587","0","59587","22077","13935","413574","427509","","0","0","0","","0","0","0","","843247","413574","1256821","608441","0","0","0","0","0","0","0","0","0","0","0","0","843247","413574","1256821","608441","608441","67158","0","0","675599","8107","0","0","0","0","0","0","",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,"",20,20,20,"",20,20,20,"",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"219578","B","905267","0","905267","751730","0","0","0","0","0","0","0","0","141564","0","141564","138566","124244","0","124244","103834","796844","0","796844","272297","120332","0","120332","0","154813","126282","281095","","0","0","0","","0","0","0","","2243064","126282","2369346","1266427","89763","0","89763","0","0","0","0","0","0","0","0","0","2332827","126282","2459109","1266427","1266427","120775","0","120775","1507977","75565","0","0","0","0","0","0","",10,31,10,10,31,31,10,31,31,31,10,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,"",10,31,10,"",10,31,10,"",10,10,10,10,10,31,10,10,10,31,31,31,10,31,31,31,18,10,18,10,10,10,10,10,18,10,10,10,10,10,10,10
"219602","B","19840478","170998","20011476","14694555","427422","971421","1398843","741648","541288","879651","1420939","858427","3180868","49983","3230851","2055645","6220614","386744","6607358","2672641","3634250","22000","3656250","2368317","3716527","2781","3719308","1961190","512925","4291361","4804286","","5654","0","5654","","345000","0","345000","","38425026","6774939","45199965","25352423","4108754","2159","4110913","510276","0","0","0","0","0","0","0","0","42533780","6777098","49310878","25862699","25352423","5473255","0","0","30825678","1722032","392407","282532","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,15,"",10,31,10,"",10,31,10,"",18,10,18,10,10,10,10,10,31,31,31,31,31,31,31,31,18,10,18,10,10,10,31,31,10,10,10,10,31,31,31,31
"219709","B","12235343","956542","13191885","8687103","0","0","0","0","0","0","0","0","1211681","3397","1215078","719237","3477068","184070","3661138","1217034","3760049","518106","4278155","2024933","2526981","33650","2560631","764408","2053771","1931645","3985416","","45551","0","45551","","1773337","-355010","1418327","","27083781","3272400","30356181","13412715","2144252","129792","2274044","583704","0","0","0","0","0","0","0","0","29228033","3402192","32630225","13996419","13412715","2760005","0","0","16172720","1031544","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,10,"",10,10,10,"",10,10,10,10,10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,11,10,31,31,31,31,31,31
"219718","B","1080143","3911","1084054","882953","0","0","0","0","0","0","0","0","182330","2986","185316","136194","785017","23355","808372","465580","1027642","13992","1041634","349324","483634","144531","628165","129832","851067","953301","1804368","","0","0","0","","-218601","0","-218601","","4191232","1142076","5333308","1963883","969001","0","969001","261523","0","0","0","0","0","0","0","0","5160233","1142076","6302309","2225406","1963883","452029","0","0","2415912","115102","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,15,"",31,31,31,"",10,31,10,"",10,18,18,10,10,31,10,10,31,31,31,31,31,31,31,31,10,18,18,11,10,10,31,31,10,10,31,31,31,31,31,31
"219790","B","1228294","0","1228294","965156","0","0","0","0","0","0","0","0","306029","0","306029","167463","799111","0","799111","461772","1630397","0","1630397","584558","933126","0","933126","234926","1155453","480392","1635845","","102096","0","102096","","0","0","0","","6154506","480392","6634898","2413875","1102214","0","1102214","85475","0","0","0","0","0","0","0","0","7256720","480392","7737112","2499350","2413875","600520","0","0","3014395","139999","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,"",10,31,10,"",31,31,31,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,18,10,31,31,18,10,31,31,31,31,31,31
"219806","B","6621341","375555","6996896","5125943","0","0","0","0","0","0","0","0","842659","131778","974437","412241","3344570","340365","3684935","1822714","2284363","255379","2539742","1058127","1696445","0","1696445","874026","5005374","1477575","6482949","","39240","0","39240","","0","0","0","","19833992","2580652","22414644","9293051","3581621","482215","4063836","392811","0","0","0","0","0","0","0","0","23415613","3062867","26478480","9685862","9293051","2259968","0","0","11553019","581685","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,11,11,"",10,31,10,"",31,31,31,"",10,11,18,10,10,10,10,10,31,31,31,31,31,31,31,31,10,11,18,10,10,10,31,31,10,10,31,31,31,31,31,31
"219824","B","15168510","834891","16003401","11687755","0","0","0","0","82466","300522","382988","77703","2826955","4683","2831638","2003016","2274858","120669","2395527","1387916","3294309","0","3294309","2129354","2323056","0","2323056","619681","243291","3221672","3464963","","71440","0","71440","","0","0","0","","26284885","4482437","30767322","17905425","41063","0","41063","0","0","0","0","0","0","0","0","0","26325948","4482437","30808385","17905425","17905425","3839767","0","68103","21813295","876819","0","10153","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,15,"",10,10,18,"",10,10,31,"",18,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10
"219833","B","6192011","532524","6724535","3909882","0","0","0","0","0","0","0","0","652376","13074","665450","439009","1779404","73906","1853310","955441","2436829","14539","2451368","915070","1105908","5828","1111736","373193","3540766","818285","4359051","","0","0","0","","0","-64804","-64804","","15707294","1393352","17100646","6592595","1139757","0","1139757","38200","0","0","0","0","0","0","0","0","16847051","1393352","18240403","6630795","6592595","1708674","0","0","8301269","337030","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",31,31,31,"",31,10,10,"",10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"219842","B","641942","0","641942","416564","12152","0","12152","10801","5445","0","5445","0","198055","0","198055","171406","208629","0","208629","89726","453418","13888","467306","53155","152002","0","152002","48819","96533","620831","717364","","5154","0","5154","","0","0","0","","1773330","634719","2408049","790471","0","0","0","0","0","0","0","0","0","0","0","0","1773330","634719","2408049","790471","790471","162593","0","0","953064","133599","0","0","0","0","0","0","",10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,10,31,10,10,10,10,10,"",10,31,10,"",31,31,31,"",10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,18,16,31,31,18,10,31,31,31,31,31,31
"219879","B","5717252","284545","6001797","4278520","0","0","0","0","62286","2175577","2237863","638050","602888","7279","610167","553485","1501788","231602","1733390","836998","1326884","0","1326884","849451","1298876","0","1298876","435794","108965","1037866","1146831","","0","0","0","","85900","0","85900","","10704839","3736869","14441708","7592298","38331","0","38331","0","0","0","0","0","0","0","0","0","10743170","3736869","14480039","7592298","7592298","1671753","0","0","9264051","373795","0","6057","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"219888","B","6284546","216850","6501396","4488858","0","0","0","0","6303","2840904","2847207","899735","1628361","182300","1810661","1096041","1300259","20268","1320527","674208","1414798","3450","1418248","1015784","1071128","2175","1073303","467538","115889","1121057","1236946","","0","0","0","","0","0","0","","11821284","4387004","16208288","8642164","845206","0","845206","81112","0","0","0","0","0","0","0","0","12666490","4387004","17053494","8723276","8642164","1901032","0","0","10543196","452909","0","12117","0","0","0","0","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",31,31,31,"",31,31,31,"",18,10,18,10,10,31,10,10,31,31,31,31,31,31,31,31,18,10,18,10,10,10,31,31,10,10,31,10,31,31,31,31
"219949","B","1676243","73024","1749267","1339224","0","0","0","0","0","0","0","0","387246","634","387880","206963","944561","120425","1064986","390787","932009","36901","968910","430243","428079","34480","462559","164160","1669509","752159","2421668","","159926","0","159926","","0","24483","24483","","6197573","1042106","7239679","2531377","676462","0","676462","206326","0","0","0","0","0","0","0","0","6874035","1042106","7916141","2737703","2531377","447945","0","0","2979322","200803","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,31,31,31,31,11,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,31,10,"",31,10,18,"",10,10,10,10,10,31,10,16,31,31,31,31,31,31,31,31,10,10,10,18,10,10,31,31,18,10,31,31,31,31,31,31
"219976","B","10107995","326372","10434367","8015289","5147","45231","50378","8473","22430","15352","37782","738","1929505","126856","2056361","1003829","2572179","127790","2699969","1333781","3424494","137423","3561917","1503878","2337787","1568","2339355","1214209","3188170","1174812","4362982","","947738","0","947738","","392140","10974","403114","","24927585","1966378","26893963","13080197","4768478","0","4768478","500502","0","0","0","0","0","0","0","0","29696063","1966378","31662441","13580699","13080197","2750708","0","0","15830905","800299","198691","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,"",10,31,10,"",10,10,10,"",10,18,18,10,10,31,10,10,31,31,31,31,31,31,31,31,10,18,18,10,10,10,31,31,10,10,10,31,31,31,31,31
"220002","B","614751","0","614751","550262","0","0","0","0","0","0","0","0","520152","0","520152","512346","88218","0","88218","72785","651780","0","651780","338569","314893","0","314893","0","63760","0","63760","","0","0","0","","0","0","0","","2253554","0","2253554","1473962","0","0","0","0","0","0","0","0","0","0","0","0","2253554","0","2253554","1473962","1473962","141638","0","0","1615600","7806","0","0","0","0","0","0","",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,31,10,31,10,"",31,31,31,"",31,31,31,"",10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,18,31,18,18,10,10,31,31,10,10,31,31,31,31,31,31
"220057","B","3843912","521995","4365907","3049916","0","0","0","0","20761","2241001","2261762","827870","379450","3280","382730","382730","789048","511665","1300713","721260","941515","48912","990427","680348","641111","0","641111","201033","75357","1252846","1328203","","35000","0","35000","","64000","0","64000","","6790154","4579699","11369853","5863157","0","0","0","0","0","0","0","0","0","0","0","0","6790154","4579699","11369853","5863157","5863157","1271904","0","0","7135061","207922","0","0","0","0","0","0","",10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,"",10,31,10,"",10,31,10,"",18,18,10,18,10,10,10,10,31,31,31,31,31,31,31,31,18,18,10,18,18,10,31,31,18,10,31,31,31,31,31,31
"220075","B","64859814","7427003","72286817","51035546","1321677","1890889","3212566","1267838","1059780","830584","1890364","891583","10627037","2652264","13279301","8172021","8642420","716723","9359143","3886983","9413071","713552","10126623","7374696","7921557","0","7921557","4050967","722456","6344456","7066912","","359714","0","359714","","864500","0","864500","","105792026","20575471","126367497","76679634","9079331","25278","9104609","947313","0","0","0","0","0","0","0","0","114871357","20600749","135472106","77626947","76679634","16555544","0","0","93235178","3815169","657954","848922","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,15,10,15,"",10,31,10,"",10,31,10,"",18,10,18,10,10,10,10,10,31,31,31,31,31,31,31,31,18,10,18,10,10,10,10,10,10,10,10,10,31,31,31,31
"220118","B","565822","0","565822","265579","0","0","0","0","0","0","0","0","71623","0","71623","47271","28649","0","28649","18908","0","0","0","0","50136","0","50136","12032","0","0","0","","0","0","0","","0","0","0","","716230","0","716230","343790","0","0","0","0","0","0","0","0","0","0","0","0","716230","0","716230","343790","343790","34379","0","0","378169","1900","0","0","0","0","0","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,"",10,10,10,"",10,10,10,"",10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,18,16,31,31,10,10,10,10
