unitid,b011,b012,b013,b014,b021,b022,b023,b024,b031,b032,b033,b034,b041,b042,b043,b044,b061,b062,b063,b064,b071,b072,b073,b074,b081,b082,b083,b084,b091,b092,b093,b101,b102,b103,b111,b112,b113,b121,b122,b123,b124,b131,b132,b133,b134,b161,b162,b163,b164,b191,b192,b193,b194,b221,b222,b223,b224,b234,b244,b254,b264,b274,bline05,bline14,bline15,bline17,bline18,bline20,bline21,"xb011","xb012","xb013","xb014","xb021","xb022","xb023","xb024","xb031","xb032","xb033","xb034","xb041","xb042","xb043","xb044","xb061","xb062","xb063","xb064","xb071","xb072","xb073","xb074","xb081","xb082","xb083","xb084","xb091","xb092","xb093","xb101","xb102","xb103","xb111","xb112","xb113","xb121","xb122","xb123","xb124","xb131","xb132","xb133","xb134","xb161","xb162","xb163","xb164","xb191","xb192","xb193","xb194","xb221","xb222","xb223","xb224","xb234","xb244","xb254","xb264","xb274","xbline05","xbline14","xbline15","xbline17","xbline18","xbline20","xbline21"
"241951","0","467107","467107","413123","0","0","0","0","0","0","0","0","248411","0","248411","116889","152628","0","152628","97074","0","261940","261940","113158","636067","0","636067","249492","0","173580","173580","0","0","0","0","0","0","1037106","902627","1939733","989736","0","0","0","0","0","0","0","0","0","0","0","0","1037106","902627","1939733","989736","989736","161738","0","0","1151474","12313","0","0","0","0","0","0",31,10,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,31,10,10,10,10,31,10,10,31,10,10,31,31,31,31,31,31,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"242112","0","1978969","1978969","1726760","0","0","0","0","0","0","0","0","0","961172","961172","349591","0","213476","213476","92887","322864","554016","876880","284120","0","424279","424279","87364","0","0","0","0","0","0","0","0","0","322864","4131912","4454776","2540722","0","0","0","0","0","0","0","0","0","0","0","0","322864","4131912","4454776","2540722","2540722","98383","0","0","2639105","35735","0","0","0","0","0","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"242121","498267","0","498267","354766","0","0","0","0","23269","0","23269","11844","236268","0","236268","116953","415260","0","415260","232130","660478","0","660478","274759","399150","0","399150","101384","0","884014","884014","21479","0","21479","34008","0","34008","2288179","884014","3172193","1091836","0","0","0","0","0","0","0","0","0","0","0","0","2288179","884014","3172193","1091836","1091836","213091","3832","3399","1312158","58568","0","0","0","0","0","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,10,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,21,21,21,21,21,21,21
"242617","8085790","0","8085790","6724179","0","0","0","0","7459","0","7459","6551","1590530","0","1590530","1088911","1400387","0","1400387","1060331","2527178","0","2527178","1371478","2436570","0","2436570","1082665","241433","9812526","10053959","256083","0","256083","589829","0","589829","17135259","9812526","26947785","11334115","1424658","0","1424658","542588","0","0","0","0","0","0","0","0","18559917","9812526","28372443","11876703","11334115","1830897","0","0","13165012","971325","204392","0","0","0","0","0",10,31,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,10,31,31,31,31,31
"242626","4065302","0","4065302","3163523","0","0","0","0","0","0","0","0","1032397","0","1032397","611727","756109","0","756109","484519","1232686","0","1232686","658414","863161","0","863161","265531","206800","8027506","8234306","230084","0","230084","96296","0","96296","8482835","8027506","16510341","5183714","10698","0","10698","0","0","0","0","0","0","0","0","0","8493533","8027506","16521039","5183714","5183714","818900","0","0","6002614","461880","0","0","0","0","0","0",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"242635","4886096","0","4886096","4088986","0","0","0","0","0","0","0","0","764102","0","764102","484348","857032","0","857032","607367","1132170","0","1132170","654443","1066515","0","1066515","345163","244598","9072696","9317294","944992","0","944992","146008","0","146008","10041513","9072696","19114209","6180307","14031","0","14031","0","0","0","0","0","0","0","0","0","10055544","9072696","19128240","6180307","6180307","914893","0","0","7095200","464770","0","0","0","0","0","0",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,31,31,31,31,31,31,31,31,31,10,18,18,10,10,10,31,31,10,10,31,31,31,31,31,31
"242644","1853563","0","1853563","1445817","0","0","0","0","0","0","0","0","462497","0","462497","392025","387228","0","387228","287453","564738","0","564738","321322","400313","0","400313","155583","104319","3824824","3929143","12583","0","12583","80762","0","80762","3866003","3824824","7690827","2602200","51575","0","51575","25458","0","0","0","0","0","0","0","0","3917578","3824824","7742402","2627658","2602200","470733","0","0","3072933","204791","0","0","0","0","0","0",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"242653","16484848","0","16484848","13856225","29742","0","29742","26459","4198","0","4198","0","2764366","0","2764366","1741698","2007840","0","2007840","1373386","3292087","0","3292087","1854251","2852798","0","2852798","960676","249509","17300513","17550022","572709","0","572709","327422","0","327422","28585519","17300513","45886032","19812695","127493","0","127493","39459","0","0","0","0","0","0","0","0","28713012","17300513","46013525","19852154","19812695","2855731","0","0","22668426","1224342","0","0","0","0","0","0",10,31,10,10,10,31,10,10,10,31,10,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"242662","3490633","0","3490633","2828622","0","0","0","0","0","0","0","0","886130","0","886130","490827","786285","0","786285","551444","1130976","0","1130976","558009","967478","0","967478","261883","84745","7732535","7817280","198007","0","198007","214722","0","214722","7758976","7732535","15491511","4690785","66398","0","66398","33790","0","0","0","0","0","0","0","0","7825374","7732535","15557909","4724575","4690785","723731","0","0","5414516","471193","0","0","0","0","0","0",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,18,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"242671","32430","0","32430","0","167326","0","167326","43386","69763","0","69763","30000","1370293","0","1370293","705525","914630","0","914630","380885","15741484","0","15741484","5543816","1219341","0","1219341","390225","1264707","0","1264707","302688","0","302688","6379416","0","6379416","27462078","0","27462078","7093837","832458","0","832458","315867","0","0","0","0","0","0","0","0","28294536","0","28294536","7409704","7093837","2419958","0","0","9513795","789274","0","0","0","0","0","0",10,31,10,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,31,10,10,31,10,10,31,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"242680","2204337","0","2204337","1829837","0","0","0","0","0","0","0","0","479459","0","479459","303010","566570","0","566570","413936","731531","0","731531","409936","507343","0","507343","182688","95552","4106136","4201688","326055","0","326055","119911","0","119911","5030758","4106136","9136894","3139407","23345","0","23345","0","0","0","0","0","0","0","0","0","5054103","4106136","9160239","3139407","3139407","505388","0","0","3644795","238395","0","0","0","0","0","0",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,18,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,18,18,10,31,31,18,10,31,31,31,31,31,31
"242699","2288084","0","2288084","1819497","0","0","0","0","0","0","0","0","532121","0","532121","410980","497817","0","497817","358043","696386","0","696386","389241","475622","0","475622","145052","127998","4307413","4435411","10617","0","10617","77591","0","77591","4706236","4307413","9013649","3122813","24856","0","24856","3541","0","0","0","0","0","0","0","0","4731092","4307413","9038505","3126354","3122813","470418","0","0","3593231","212725","0","0","0","0","0","0",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"242705","5047617","0","5047617","4041467","0","0","0","0","0","0","0","0","1074687","0","1074687","1044530","899323","0","899323","612264","1403682","0","1403682","744379","1018855","0","1018855","227043","119293","9072696","9191989","621174","0","621174","96795","0","96795","10281426","9072696","19354122","6669683","34345","0","34345","9169","0","0","0","0","0","0","0","0","10315771","9072696","19388467","6678852","6669683","1030242","0","0","7699925","526477","0","0","0","0","0","0",10,31,10,10,31,31,31,31,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"242723","1335081","0","1335081","1052119","0","0","0","0","68243","0","68243","36634","1031136","0","1031136","574047","288430","0","288430","202635","666780","0","666780","378344","795949","0","795949","171818","68401","492457","560858","625343","0","625343","82985","0","82985","4962348","492457","5454805","2415597","43924","0","43924","12494","0","0","0","0","0","0","0","0","5006272","492457","5498729","2428091","2415597","384655","0","0","2800252","715905","0","0","0","0","0","0",10,31,10,10,31,31,31,31,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,10,10,10,31,10,10,31,10,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"242741","209778","0","209778","153348","0","0","0","0","0","0","0","0","45838","0","45838","30116","108344","0","108344","59481","179185","0","179185","65582","83342","0","83342","15002","0","621334","621334","0","0","0","0","0","0","626487","621334","1247821","323529","17106","0","17106","0","0","0","0","0","0","0","0","0","643593","621334","1264927","323529","323529","40971","0","1348","365848","5570","0","0","0","0","0","0",21,21,10,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,18,21,21,21,21,21,21,21,21,21,21,21,21,21
"242972","1840312","0","1840312","1586134","0","0","0","0","0","0","0","0","179424","0","179424","79870","759937","0","759937","315402","1031603","0","1031603","175832","673566","0","673566","79077","0","4433852","4433852","0","0","0","0","0","0","4484842","4433852","8918694","2236315","0","0","0","0","0","0","0","0","0","0","0","0","4484842","4433852","8918694","2236315","2236315","317672","0","0","2553987","43025","0","0","0","0","0","0",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"242990","0","184422","184422","170314","0","0","0","0","0","0","0","0","0","22254","22254","0","0","583688","583688","0","0","715158","715158","0","0","201089","201089","0","0","1939105","1939105","0","0","0","0","0","0","0","3645716","3645716","170314","0","0","0","0","0","0","0","0","0","0","0","0","0","3645716","3645716","170314","170314","14108","0","0","184422","2970","0","0","0","0","0","0",31,10,10,10,31,31,31,31,31,31,31,31,31,10,10,31,31,10,10,31,31,10,10,31,31,10,10,31,31,10,10,31,31,31,31,31,31,31,18,18,10,31,31,31,31,31,31,31,31,31,31,31,31,31,18,18,18,10,10,10,10,10,16,31,31,31,31,31,31
"243081","3100134","0","3100134","1724584","2928042","0","2928042","1272293","40634","0","40634","16505","823121","0","823121","289356","303922","0","303922","164173","1363638","0","1363638","459183","588167","0","588167","0","101655","0","101655","0","0","0","0","0","0","9249313","0","9249313","3926094","0","0","0","0","0","0","0","0","0","0","0","0","9249313","0","9249313","3926094","3926094","434852","0","175715","4536661","282464","0","0","0","0","0","0",10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,10,10,31,10,31,10,31,10,31,31,31,31,31,31,10,31,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,10,10,10,31,10,10,10,31,31,31,31,31,31
"243106","4036224","834241","4870465","4287622","98277","0","98277","91221","0","0","0","0","745705","225698","971403","467272","607839","14644","622483","524188","3116266","4825","3121091","867209","1066824","0","1066824","585041","0","4505133","4505133","0","0","0","0","0","0","9671135","5584541","15255676","6822553","0","0","0","0","0","0","0","0","0","0","0","0","9671135","5584541","15255676","6822553","6822553","1924792","0","0","8747345","449773","0","0","0","0","0","0",10,10,10,10,10,31,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,11,11,11,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"243115","6961291","711838","7673129","7202247","59253","5170","64423","61604","0","0","0","0","1015778","417785","1433563","840187","1010045","252","1010297","897851","4404965","70110","4475075","1093310","2058400","0","2058400","1330064","0","7085861","7085861","0","0","0","0","0","0","15509732","8291016","23800748","11425263","0","0","0","0","0","0","0","0","0","0","0","0","15509732","8291016","23800748","11425263","11425263","3089132","0","0","14514395","670982","0","0","0","0","0","0",10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,11,11,11,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,16,31,31,31,31,31,31
"243133","8159209","2083119","10242328","8840396","67764","0","67764","62788","0","406","406","0","1180521","249377","1429898","806830","1379991","78991","1458982","1224989","5631071","66552","5697623","1336288","2168332","0","2168332","1168060","0","5715156","5715156","0","0","0","0","0","0","18586888","8193601","26780489","13439351","0","0","0","0","0","0","0","0","0","0","0","0","18586888","8193601","26780489","13439351","13439351","3990993","0","0","17430344","644726","0","0","0","0","0","0",10,10,10,10,10,31,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,11,11,11,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"243142","4560941","1003949","5564890","4909952","70585","0","70585","65587","0","1120","1120","0","688843","184331","873174","572603","783260","74825","858085","725957","3167794","1805","3169599","930151","1599696","0","1599696","741500","0","3203515","3203515","0","0","0","0","0","0","10871119","4469545","15340664","7945750","0","0","0","0","0","0","0","0","0","0","0","0","10871119","4469545","15340664","7945750","7945750","2155928","0","0","10101678","562764","0","0","0","0","0","0",10,10,10,10,10,31,10,10,31,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,11,11,11,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,16,31,31,31,31,31,31
"243151","9077041","209185","9286226","6933024","62322","503405","565727","177854","6843","33546","40389","14775","2281684","312825","2594509","1444762","1327168","0","1327168","804130","4118327","249956","4368283","2481165","3772165","0","3772165","2240948","0","6351484","6351484","0","0","0","0","0","0","20645550","7660401","28305951","14096658","0","0","0","0","0","0","0","0","0","1068219","1068219","581423","20645550","8728620","29374170","14678081","14096658","4259684","0","0","18356342","1148046","0","0","0","0","0","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,11,11,11,10,10,10,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"243160","0","0","0","0","0","0","0","0","0","120762","120762","42229","951352","3489996","4441348","2026545","0","0","0","0","22463520","1472955","23936475","8168657","2114031","78085","2192116","1123632","474000","0","474000","30018279","0","30018279","12494599","0","12494599","68515781","5161798","73677579","11361063","748542","0","748542","35903","0","0","0","0","0","0","0","0","69264323","5161798","74426121","11396966","11361063","2162811","0","0","13523874","30637","0","0","0","0","0","0",31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,10,10,10,10,31,10,10,31,10,11,11,11,10,10,10,10,10,31,10,10,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"243179","12983371","1933048","14916419","10547552","47427","686186","733613","300274","0","24384","24384","16216","2015016","467906","2482922","1142697","2288296","10772","2299068","1289496","3933032","72234","4005266","2682890","3575622","0","3575622","1754032","0","6983829","6983829","0","0","0","0","0","0","24842764","10178359","35021123","17733157","0","0","0","0","0","0","0","0","0","0","0","0","24842764","10178359","35021123","17733157","17733157","5041993","0","0","22775150","1141280","0","0","0","0","0","0",10,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,11,11,11,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
"243188","2141134","341806","2482940","2101572","53674","1612","55286","47208","0","0","0","0","639063","427969","1067032","500322","665124","0","665124","548424","2185222","1821","2187043","676807","1275867","0","1275867","892971","0","2384650","2384650","0","0","0","0","0","0","6960084","3157858","10117942","4767304","0","0","0","0","0","0","0","0","0","0","0","0","6960084","3157858","10117942","4767304","4767304","1392480","0","0","6159784","393279","0","0","0","0","0","0",10,10,10,10,10,10,10,10,31,31,31,31,10,10,10,10,10,31,10,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,11,11,11,10,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,10,10,31,31,31,31,31,31
