unitid,part,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,a53,a54,a55,a56,a57,a58,a59,a60,a61,a62,a63,a64,a65,a66,a67,a68,a69,a70,a71,a72,a73,a74,a75,a76,a77,a78,a79,a80,a81,a82,a83,a84,a85,a86,a87,a88,a89,a90,a91,a92,a93,a94,a95,a96,a97,a98,a99,a100,a101,a102,a103,a104,a105,a106,a107,a108,a109,a110,a111,a112,a113,a114,a115,a116,a117,a118,a119,a120,a121,a122,a123,a124,a125,a126,a127,a128,a129,a130,a131,a132,a133,a134,a135,a136,a137,a138,a139,a140,a141,a142,a143,a144,a145,a146,a147,a148,a149,a150,a151,a152,a153,a154,a155,ga34,ga35,ga69,ga70,ga74,ga75,ga109,ga110,ga144,ga145,ga149,ga150
"213774","A","0","0","0","0","0","0","0","1","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","80719","0","0","3","3","101088","0","0","4","4","114028","0","0","5","5","120788","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","0","0","0","16","16","441753","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","3","84085","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","5","5","0","0","0","0","0","0","3","80719","12","335904","15","416623","0","0","3","84085","3","84085"
"213783","A","42","0","0","42","2995445","37","5","0","42","2413251","13","13","1","27","1273592","0","3","0","3","102618","0","0","0","0","0","0","0","0","0","0","92","21","1","114","6784906","9","0","0","9","625871","19","2","0","21","1174760","6","14","0","20","895903","0","6","1","7","254948","0","0","0","0","0","0","0","0","0","0","34","22","1","57","2951482","126","43","2","171","9736388","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114","6784906","57","2951482","171","9736388","0","0","0","0","0","0"
"213826","A","14","0","0","14","778320","15","4","0","19","870870","2","10","4","16","601795","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","31","15","4","50","0","12","0","0","12","649720","13","4","0","17","770468","8","20","4","32","1194824","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","33","24","6","63","0","64","39","10","113","4954337","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","49","2250985","61","2615012","110","4865997","0","0","0","0","0","0"
"213899","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","2","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","170459","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","92309","0","0","3","3","92309","0","0","9","9","0","0","0","1","1","0","0","0","0","0","0","0","5","170459","3","92309","8","262768"
"213914","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","15","363990","0","0","0","0","0","0","0","0","0","0","0","0"
"213987","A","14","0","0","14","749980","13","2","1","16","680695","0","12","12","24","857000","0","0","5","5","137827","0","0","2","2","0","0","0","0","0","0","27","14","20","61","0","3","0","0","3","157129","10","2","0","12","511190","0","6","9","15","489471","0","1","11","12","309527","0","0","1","1","0","0","0","0","0","0","13","9","21","43","0","40","23","41","104","3954869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","2425502","42","1467317","101","3892819","0","0","0","0","0","0"
"213996","A","29","4","0","33","1734677","23","4","1","28","1224086","4","16","2","22","826107","0","3","1","4","127697","0","0","0","0","0","0","0","0","0","0","56","27","4","87","3912567","0","2","0","2","0","9","4","0","13","569522","9","11","0","20","750184","0","6","7","13","430797","0","0","0","0","0","0","0","0","0","0","18","23","7","48","0","74","50","11","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87","3912567","46","1750503","133","5663070","0","0","0","0","0","0"
"214041","A","89","2","0","91","6624916","60","4","0","64","3763951","15","27","1","43","1906677","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","164","34","2","200","0","23","1","0","24","1670156","33","0","0","33","1910798","16","34","0","50","2206545","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","72","36","1","109","0","236","70","3","309","18217752","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","198","12295544","107","5787499","305","18083043","0","0","0","0","0","0"
"214069","A","7","0","0","7","381592","12","0","0","12","519665","0","13","4","17","633428","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","13","4","36","1534685","1","1","0","2","0","8","5","0","13","602785","3","16","4","23","893721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","22","4","38","0","31","35","8","74","0","1","0","0","1","0","1","0","0","1","0","2","4","0","6","269542","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","8","0","2","0","0","2","0","1","0","0","1","0","0","2","2","4","186363","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","3","2","4","9","453576","7","6","4","17","859805","0","0","0","0","0","36","1534685","36","1496506","72","3031191","6","269542","9","453576","15","723118"
"214111","A","43","0","0","43","2788047","13","0","0","13","756689","9","0","0","9","402321","0","6","0","6","202458","0","0","1","1","0","0","0","0","0","0","65","6","1","72","0","22","0","0","22","1272912","23","0","0","23","1234068","7","1","0","8","318584","0","11","0","11","373813","0","0","0","0","0","0","0","0","0","0","52","12","0","64","3199377","117","18","1","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71","4149515","64","3199377","135","7348892","0","0","0","0","0","0"
"214148","A","9","0","1","10","387965","4","0","0","4","127991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","13","0","2","15","0","12","0","0","12","451052","2","0","0","2","0","2","0","1","3","82857","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","16","0","2","18","620045","29","0","4","33","1167081","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","515956","18","620045","32","1136001","0","0","0","0","0","0"
"214157","A","29","0","2","31","1664920","15","1","2","18","820930","2","5","2","9","334840","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","46","6","8","60","0","7","0","0","7","376320","8","0","1","9","358690","1","8","0","9","326060","0","1","3","4","133380","0","0","0","0","0","0","0","0","0","0","16","9","4","29","1194450","62","15","12","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58","2820690","29","1194450","87","4015140","0","0","0","0","0","0"
"214166","A","0","0","0","0","0","1","0","2","3","133850","0","1","12","13","454190","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","1","1","16","18","0","0","0","0","0","0","1","0","5","6","273825","0","1","16","17","658420","0","0","5","5","167120","0","0","2","2","0","0","0","0","0","0","1","1","28","30","0","2","2","44","48","1797195","0","0","2","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","4","4","209010","0","0","0","0","0","0","0","2","2","0","0","0","4","4","99680","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","10","10","428765","0","0","0","0","0","16","588040","28","1099365","44","1687405","4","209010","4","99680","8","308690"
"214175","A","32","0","0","32","1974985","20","0","0","20","933040","2","17","1","20","800335","0","0","0","0","0","0","0","5","5","205395","0","0","0","0","0","54","17","6","77","3913755","3","0","0","3","168000","14","1","1","16","750085","0","15","7","22","832515","0","1","0","1","0","0","0","10","10","323475","0","0","0","0","0","17","17","18","52","0","71","34","24","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","77","3913755","51","2074075","128","5987830","0","0","0","0","0","0"
"214245","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","15","398639","15","0","0","15","398639","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","2","0","0","2","0","17","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","15","398639","0","0","15","398639"
"214272","A","0","0","4","4","162593","0","0","1","1","0","0","0","8","8","273046","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","0","0","0","3","3","125345","0","0","12","12","419445","0","0","19","19","639515","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","36","36","0","0","0","49","49","1726379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","435639","34","1184305","46","1619944","0","0","0","0","0","0"
"214379","A","29","0","0","29","1669506","5","0","0","5","294463","3","3","0","6","271003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","3","0","40","2234972","11","0","0","11","629635","8","2","0","10","457434","2","5","0","7","286915","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","21","8","0","29","0","58","11","0","69","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","0","40","2234972","28","1373984","68","3608956","0","0","0","0","0","0"
"214528","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","11","272846","0","0","11","11","272846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","2","2","0","0","0","13","13","0","0","0","0","0","0","0","0","0","0","0","0","11","272846","0","0","11","272846"
"214564","A","1","0","0","1","0","4","0","0","4","183827","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","5","0","4","0","0","4","285294","10","0","0","10","660711","0","1","1","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","14","1","2","17","1101116","0","0","0","0","0","8","1","0","9","573038","0","1","0","1","0","0","0","3","3","111860","0","0","0","0","0","0","0","0","0","0","8","2","3","13","0","22","3","5","30","1835764","3","0","0","3","280271","4","183827","0","0","4","183827","17","1101116","12","684898","29","1786014"
"205443","A","0","10","0","10","528277","0","28","0","28","1272061","0","15","0","15","578691","0","17","0","17","263091","0","0","0","0","0","0","0","0","0","0","0","70","0","70","2642120","0","2","0","2","0","0","18","0","18","798134","0","14","0","14","506657","0","12","0","12","219758","0","0","0","0","0","0","0","0","0","0","0","46","0","46","0","0","116","0","116","0","0","1","0","1","0","0","4","0","4","228582","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","2","0","2","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","4","207858","0","9","0","9","506059","0","0","0","0","0","70","2642120","44","1524549","114","4166669","4","228582","4","207858","8","436440"
"205470","A","94","0","0","94","5001178","20","9","0","29","1183382","6","18","0","24","829290","0","3","0","3","91143","0","0","12","12","318000","0","0","0","0","0","120","30","12","162","7422993","68","0","0","68","3553674","32","10","0","42","1705987","5","21","0","26","893273","0","6","0","6","177873","0","0","32","32","848000","0","0","0","0","0","105","37","32","174","7178807","225","67","44","336","14601800","4","0","0","4","212229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","212229","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","6","0","0","6","0","0","0","0","0","0","162","7422993","174","7178807","336","14601800","4","212229","0","0","4","212229"
"205610","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","7","183983","7","0","0","7","183983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","142779","6","0","0","6","142779","13","0","0","13","326762","0","0","0","0","0","0","0","0","0","0","0","7","183983","6","142779","13","326762"
"205647","A","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","76570","0","0","3","3","76570","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","79880","0","0","4","4","79880","0","0","7","7","156450","0","0","0","0","0","0","0","0","0","0","0","3","76570","4","79880","7","156450"
