UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
203818,"R",1501808,"R",7231382,"R",6620246,"A",,"R",-929376,"R",1540512,"R",0,"A",,"R",611136,"R",170879,"R",5035536,"R",1228620,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",5117115,"R",5692503,"R",1211621,"R",636233,"R",-25097,"R",0,"R",611136,"R",549823,"R",276215,"R",383956,"R",0,"R",65509,"R",437134,"R",1712637,"R",634511,"R",489510,"R",4474923,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"R",489510,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",152682,"A",,"A",,"A",,"R",5117115,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3378412,"R",1625924,"R",558873,"Z",0,"R",67027,"Z",0,"R",1126588,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",27428,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",27428,"R",764553,"R",361354,"R",127963,"Z",0,"R",14,"Z",0,"R",275222,"R",891990,"R",334817,"R",125897,"Z",0,"R",105063,"Z",0,"R",326213,"R",630120,"R",0,"R",0,"Z",0,"R",310377,"R",180093,"R",139650,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5692503,"R",2322095,"R",812733,"R",0,"R",482481,"R",180093,"R",1895101,"R",285800,"R",245806, 1
203845,"R",52492455,"R",163218562,"R",37825178,"R",26145151,"R",55332647,"R",70060737,"R",59507781,"R",10552956,"R",125393384,"R",9703234,"R",90013006,"R",28646209,"A",,"R",409135,"R",0,"R",128771584,"R",50924886,"R",77846698,"R",0,"R",26123072,"R",42377923,"R",-3944690,"R",-20199541,"R",145592925,"R",0,"R",125393384,"R",1195903,"R",377922,"R",1194746,"R",0,"R",805002,"R",14168715,"R",17742288,"R",14168715,"R",0,"R",23835294,"R",23835294,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1768483,"R",1768483,"Z",0,"Z",0,"R",401030,"R",401030,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4683235,"R",1799236,"R",1236409,"R",1647590,"R",4683235,"R",1799236,"R",1236409,"R",1647590,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-14066995,"R",-12753956,"R",-1290805,"R",-22234,"R",0,"R",0,"R",8465447,"R",8465447,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1036578,"R",992238,"R",44340,"R",0,"R",26123072,"R",24507772,"R",-10056,"R",1625356,"R",12175056,"R",-12175056,"R",0,"R",26123072,"R",36682828,"R",-12185112,"R",1625356,"R",17894488,"R",9201550,"R",3253965,"R",1857834,"R",1307885,"R",60188,"R",2213066,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3778921,"R",1244715,"R",515262,"R",390749,"R",461098,"R",19323,"R",1147774,"R",6683689,"R",1799907,"R",566669,"R",1143829,"R",804439,"R",6856,"R",2361989,"R",6629710,"R",2436628,"R",1092400,"R",159851,"R",112156,"R",1358,"R",2827317,"R",6208191,"R",1246947,"R",99117,"R",0,"R",1016208,"R",534186,"R",3311733,"R",1182924,"A",,"A",,"A",,"A",,"A",,"R",1182924,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",623853,"R",626116,"R",-3552263,"R",67365,"R",114766,"R",2120163,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42377923,"R",16553600,"R",6153529,"R",0,"R",3769151,"R",736677,"R",15164966,"R",66054091,"R",51595228, 1
203960,"R",6584305,"R",7280801,"R",54598,"A",,"R",6355369,"R",870834,"R",0,"A",,"R",7226203,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",11631950,"R",12210412,"R",376933,"R",-201529,"R",8006194,"R",-578462,"R",7226203,"R",955705,"R",232514,"R",435033,"Z",0,"R",10402,"Z",0,"R",1633654,"R",100662,"Z",0,"R",6412743,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",62161,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5871432,"A",,"A",,"A",,"R",-714386,"A",,"A",,"A",,"R",0,"A",,"Z",0,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",11631950,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5950879,"R",4164005,"R",1076868,"Z",0,"Z",0,"Z",0,"R",710006,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",52859,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",52859,"R",1403920,"R",843025,"R",218804,"Z",0,"Z",0,"Z",0,"R",342091,"R",1231524,"R",781375,"R",204955,"Z",0,"Z",0,"Z",0,"R",245194,"R",1631210,"R",725160,"R",191388,"Z",0,"Z",0,"Z",0,"R",714662,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1940020,"R",210385,"R",55754,"R",0,"Z",0,"Z",0,"R",1673881,"R",12210412,"R",6723950,"R",1747769,"R",0,"Z",0,"Z",0,"R",3738693,"R",7518730,"R",6650841, 1
203997,"R",26969053,"R",45589846,"R",1695330,"R",0,"R",12063509,"R",31831007,"R",0,"R",31831007,"R",43894516,"R",790130,"R",13027438,"R",5288598,"A",,"Z",0,"R",525000,"R",19631166,"R",8737406,"R",10893760,"Z",0,"R",-2701431,"R",7083268,"R",0,"R",-9784699,"R",53679215,"R",0,"R",43894516,"R",0,"R",0,"R",0,"R",0,"R",1157529,"R",38487,"R",1196016,"R",1196016,"R",0,"R",1081149,"R",1081149,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",42232,"R",42232,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2493585,"R",1281359,"R",1212226,"R",0,"R",1461892,"R",249666,"R",1212226,"R",0,"R",1031693,"R",1031693,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-8530539,"R",10677,"R",-8541216,"Z",0,"R",0,"R",0,"R",928212,"R",928212,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1283930,"R",1283930,"R",0,"R",0,"R",-2701431,"R",4627559,"R",-7328990,"Z",0,"R",2304876,"R",-2304876,"Z",0,"R",-2701431,"R",6932435,"R",-9633866,"R",0,"R",1620446,"R",1184808,"R",390987,"Z",0,"Z",0,"Z",0,"R",44651,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",545088,"R",300592,"R",99195,"Z",0,"Z",0,"Z",0,"R",145301,"R",321494,"R",208316,"R",68744,"Z",0,"Z",0,"Z",0,"R",44434,"R",1523161,"R",804838,"R",265597,"Z",0,"Z",0,"Z",0,"R",452726,"R",876924,"R",68036,"R",22452,"Z",0,"Z",0,"Z",0,"R",786436,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",2196155,"R",0,"R",0,"R",0,"R",455809,"Z",0,"R",1740346,"R",7083268,"R",2566590,"R",846975,"R",0,"R",455809,"Z",0,"R",3213894,"R",42089001,"R",31910295, 1
204176,"R",3077479,"R",24477389,"R",1038274,"A",,"R",23439115,"Z",0,"Z",0,"A",,"R",23439115,"R",188104,"R",16256610,"R",1559884,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",11607479,"R",10256205,"R",0,"R",1351274,"R",21483470,"R",604371,"R",23439115,"R",545059,"R",79204,"R",572142,"Z",0,"R",74900,"Z",0,"R",1271305,"R",221825,"Z",0,"R",10641364,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",221825,"A",,"A",,"A",,"R",161816,"A",,"A",,"A",,"R",163274,"A",,"R",419200,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",11607479,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4468613,"R",3626067,"R",733310,"Z",0,"Z",0,"Z",0,"R",109236,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",634372,"R",389335,"R",78736,"Z",0,"Z",0,"Z",0,"R",166301,"R",1287876,"R",483747,"R",97830,"Z",0,"Z",0,"Z",0,"R",706299,"R",2978659,"R",622836,"R",125958,"Z",0,"R",886685,"Z",0,"R",1343180,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",886685,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",886685,"R",10256205,"R",5121985,"R",1035834,"R",0,"R",886685,"Z",0,"R",3211701,"A",,"A",, 2
204185,"R",109014231,"R",237844347,"R",41881120,"R",27435381,"R",79032014,"R",116931213,"R",56860713,"R",60070500,"R",195963227,"R",13858844,"R",119919161,"R",18793012,"A",,"R",10811894,"R",0,"R",163382911,"R",53983047,"R",109399864,"R",0,"R",27196412,"R",47949536,"R",0,"R",-20753124,"R",216716351,"R",0,"R",195963227,"R",2015262,"R",591202,"R",2573577,"Z",0,"R",1941990,"R",17699702,"R",24821733,"R",19641692,"R",0,"R",28011375,"R",28011375,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",155031,"R",155031,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4518504,"R",1985077,"R",1623649,"R",909778,"R",4518504,"R",1985077,"R",1623649,"R",909778,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-15268683,"R",-15268683,"Z",0,"Z",0,"R",0,"R",0,"R",11962114,"R",11962114,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",-2181929,"R",351498,"R",-1623649,"R",-909778,"R",27196412,"R",27196412,"Z",0,"Z",0,"R",1115012,"R",-1115012,"Z",0,"R",27196412,"R",28311424,"R",-1115012,"R",0,"R",17671793,"R",10247280,"R",2592120,"R",1454865,"R",1381712,"Z",0,"R",1995816,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3976317,"R",1462434,"R",361859,"R",144639,"R",254249,"R",299810,"R",1453326,"R",7940826,"R",3497641,"R",926124,"R",997688,"R",597118,"Z",0,"R",1922255,"R",8677501,"R",3479149,"R",1178253,"R",1599826,"R",725233,"Z",0,"R",1695040,"R",9683099,"R",706869,"R",141697,"R",1693457,"R",973362,"R",916670,"R",5251044,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-5890475,"Z",0,"Z",0,"R",5890475,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",47949536,"R",19393373,"R",5200053,"R",0,"R",3931674,"R",1216480,"R",18207956,"R",132812000,"R",109483000, 1
204194,"R",21459540,"R",65444097,"R",14919197,"R",4904491,"R",41796101,"R",8728799,"R",6591179,"R",2137620,"R",50524900,"R",5324239,"R",43400219,"R",18829975,"A",,"R",1641364,"R",0,"R",69195797,"R",33858471,"R",35337326,"R",0,"R",35963119,"R",38989901,"R",0,"R",-3026782,"R",53551682,"R",0,"R",50524900,"R",1786307,"R",400579,"R",2098041,"R",0,"R",0,"R",8100016,"R",12384943,"R",8221551,"R",0,"R",29095028,"R",29095028,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",183347,"R",183347,"R",0,"R",0,"R",155417,"R",155417,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4254315,"R",2669723,"R",1247777,"R",336815,"R",4254315,"R",2669723,"R",1247777,"R",336815,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-4665096,"R",-3272563,"R",-1392533,"R",0,"R",0,"R",0,"R",6748976,"R",6748976,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",191132,"R",191132,"R",0,"R",0,"R",35963119,"R",35771060,"R",-144756,"R",336815,"R",1819258,"R",-1819258,"Z",0,"R",35963119,"R",37590318,"R",-1964014,"R",336815,"R",16293363,"R",9783854,"R",2241567,"R",1215669,"R",537814,"R",49902,"R",2464557,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2032330,"R",650283,"R",157516,"R",381602,"R",168821,"R",12844,"R",661264,"R",8272804,"R",2682443,"R",624953,"R",770219,"R",340746,"R",25923,"R",3828520,"R",5418799,"R",3058495,"R",834595,"R",104232,"R",46113,"R",8343,"R",1367021,"R",7104989,"R",822982,"R",172220,"R",2156277,"R",952772,"R",165776,"R",2834962,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",834128,"R",226897,"R",-4627999,"R",0,"R",0,"R",3566974,"R",-132384,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-132384,"R",38989901,"R",17832185,"R",4257748,"R",0,"R",2046266,"R",262788,"R",14590914,"R",15271601,"R",10933121, 1
204200,"R",25615642,"R",67005413,"R",25188347,"A",,"R",24226073,"R",17590993,"R",4861455,"A",,"R",41817066,"R",5696338,"R",44448053,"R",16872863,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",28488754,"R",35861670,"R",0,"R",-7372916,"R",49189982,"R",0,"R",41817066,"R",1553877,"R",297000,"R",1619619,"Z",0,"R",1065330,"R",9385082,"R",13920908,"R",10619262,"Z",0,"R",27694123,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",297000,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",2779120,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",-6237107,"A",,"A",,"A",,"R",0,"A",,"R",3584359,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",371259,"A",,"A",,"A",,"R",28488754,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",13112813,"R",8971710,"R",2045234,"R",861470,"R",360570,"Z",0,"R",873829,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3770943,"R",2348875,"R",507282,"R",247739,"R",497839,"Z",0,"R",169208,"R",4342245,"R",2290280,"R",500697,"R",285271,"R",29838,"Z",0,"R",1236159,"R",8140514,"R",2469930,"R",536686,"R",534107,"R",1622098,"R",934478,"R",2043215,"R",6495155,"R",1456230,"R",288766,"R",426710,"R",1077632,"Z",0,"R",3245817,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",1175754,"R",268991,"R",-2355297,"R",105857,"Z",0,"R",804695,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",35861670,"R",18712779,"R",4147656,"R",0,"R",3693834,"R",934478,"R",8372923,"R",24702138,"R",19384081, 1
204264,"R",49968320,"R",102026698,"R",13674299,"A",,"R",43690582,"R",44661817,"R",32184224,"A",,"R",88352399,"R",5749204,"R",58221508,"R",11987618,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",21796744,"R",34704007,"R",0,"R",-12907263,"R",101259662,"R",0,"R",88352399,"R",1652672,"R",577221,"Z",0,"Z",0,"R",1197400,"R",11359180,"R",14786473,"R",12556580,"R",0,"R",19830716,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",224368,"A",,"A",,"A",,"R",692759,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2699426,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-11994550,"A",,"A",,"A",,"R",0,"A",,"R",8862849,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",1481176,"A",,"A",,"A",,"R",21796744,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",15853401,"R",9803061,"R",2168585,"R",957013,"R",879765,"Z",0,"R",2044977,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",409622,"R",200891,"R",28689,"Z",0,"Z",0,"Z",0,"R",180042,"R",1795128,"R",967830,"R",202588,"Z",0,"R",45185,"Z",0,"R",579525,"R",5454636,"R",2535738,"R",497180,"R",180286,"R",637817,"Z",0,"R",1603615,"R",6081577,"R",2231534,"R",1103404,"Z",0,"R",7396,"Z",0,"R",2739243,"R",5109643,"R",251612,"R",24258,"Z",0,"R",458603,"Z",0,"R",4375170,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",904220,"R",233079,"R",-1137299,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",34704007,"R",16894886,"R",4257783,"R",0,"R",2028766,"Z",0,"R",11522572,"R",61550000,"R",47186000, 1
204468,"R",6280063,"R",39460418,"R",25444510,"R",22942757,"R",7323760,"R",6692148,"R",5916095,"R",776053,"R",14015908,"R",5355031,"R",24880787,"R",6589342,"A",,"R",8279543,"Z",0,"R",45104703,"R",18136430,"R",26968273,"R",0,"R",18465517,"R",20550062,"R",-1926259,"R",-4010804,"R",18026712,"R",0,"R",14015908,"R",1321460,"R",216436,"R",1346645,"R",0,"R",411261,"R",8155765,"R",11451567,"R",8636504,"R",0,"R",15672887,"R",15672887,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",151192,"R",151192,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",592786,"R",297199,"R",251252,"R",44335,"R",446515,"R",297199,"R",104981,"R",44335,"R",146271,"R",0,"R",146271,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-1223142,"R",0,"R",-1223142,"R",0,"R",0,"R",0,"R",3064192,"R",3064192,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",207602,"R",207602,"R",0,"R",0,"R",18465517,"R",19393072,"R",-971890,"R",44335,"R",884679,"R",-884679,"Z",0,"R",18465517,"R",20277751,"R",-1856569,"R",44335,"R",6928247,"R",3848281,"R",688093,"R",535576,"R",121156,"R",0,"R",1735141,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1602635,"R",670324,"R",117664,"R",109657,"R",208913,"R",0,"R",496077,"R",6551293,"R",2579039,"R",673714,"R",498696,"R",212947,"R",0,"R",2586897,"R",2347867,"R",1149811,"R",191116,"R",130486,"R",265418,"R",33497,"R",577539,"R",3120020,"R",176220,"R",18727,"R",207143,"R",487266,"R",0,"R",2230664,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",260091,"R",42314,"R",-1481558,"R",0,"R",0,"R",1179153,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20550062,"R",8683766,"R",1731628,"R",0,"R",1295700,"R",33497,"R",8805471,"R",7660761,"R",6107642, 1
