UNITID,XF2A01,F2A01,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A14,F2A14,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2A19,F2A19,XF2A20,F2A20,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D172,F2D172,XF2D173,F2D173,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E013,F2E013,XF2E014,F2E014,XF2E015,F2E015,XF2E016,F2E016,XF2E017,F2E017,XF2E021,F2E021,XF2E022,F2E022,XF2E023,F2E023,XF2E024,F2E024,XF2E025,F2E025,XF2E026,F2E026,XF2E027,F2E027,XF2E031,F2E031,XF2E032,F2E032,XF2E033,F2E033,XF2E034,F2E034,XF2E035,F2E035,XF2E036,F2E036,XF2E037,F2E037,XF2E041,F2E041,XF2E042,F2E042,XF2E043,F2E043,XF2E044,F2E044,XF2E045,F2E045,XF2E046,F2E046,XF2E047,F2E047,XF2E051,F2E051,XF2E052,F2E052,XF2E053,F2E053,XF2E054,F2E054,XF2E055,F2E055,XF2E056,F2E056,XF2E057,F2E057,XF2E061,F2E061,XF2E062,F2E062,XF2E063,F2E063,XF2E064,F2E064,XF2E065,F2E065,XF2E066,F2E066,XF2E067,F2E067,XF2E071,F2E071,XF2E072,F2E072,XF2E073,F2E073,XF2E074,F2E074,XF2E075,F2E075,XF2E076,F2E076,XF2E077,F2E077,XF2E081,F2E081,XF2E082,F2E082,XF2E083,F2E083,XF2E084,F2E084,XF2E085,F2E085,XF2E086,F2E086,XF2E087,F2E087,XF2E091,F2E091,XF2E092,F2E092,XF2E093,F2E093,XF2E094,F2E094,XF2E095,F2E095,XF2E096,F2E096,XF2E097,F2E097,XF2E101,F2E101,XF2E102,F2E102,XF2E103,F2E103,XF2E104,F2E104,XF2E105,F2E105,XF2E106,F2E106,XF2E107,F2E107,XF2E111,F2E111,XF2E112,F2E112,XF2E113,F2E113,XF2E114,F2E114,XF2E115,F2E115,XF2E116,F2E116,XF2E117,F2E117,XF2E121,F2E121,XF2E122,F2E122,XF2E123,F2E123,XF2E124,F2E124,XF2E125,F2E125,XF2E126,F2E126,XF2E127,F2E127,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,XF2H01,F2H01,XF2H02,F2H02,F2FHA   
201858,"R",4154122,"R",23340066,"R",12640939,"R",9389472,"R",5667162,"R",5031965,"R",2810716,"R",2221249,"R",10699127,"R",3511614,"R",14608660,"R",7841965,"A",,"R",327178,"R",0,"R",26289417,"R",10955858,"R",15333559,"R",0,"R",15683099,"R",15510479,"R",-323532,"R",-150912,"R",10850039,"R",0,"R",10699127,"R",669687,"R",123347,"R",634356,"R",0,"R",81479,"R",1516443,"R",3025312,"R",1597922,"R",0,"R",7841892,"R",7841892,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",63372,"R",63372,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4266149,"R",1582253,"R",1878467,"R",805429,"R",4266149,"R",1582253,"R",1878467,"R",805429,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-291811,"R",-291811,"R",0,"R",0,"R",351324,"R",351324,"R",2770137,"R",2770137,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",682036,"R",1563296,"R",-881260,"R",0,"R",15683099,"R",13880463,"R",997207,"R",805429,"R",1582881,"R",-1582881,"R",15463344,"R",-585674,"R",805429,"R",5007704,"R",2852532,"R",311048,"R",300954,"R",265264,"R",157303,"R",1120603,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1164912,"R",607532,"R",83001,"R",73932,"R",64132,"R",38031,"R",298284,"R",2879151,"R",1167461,"R",142347,"R",181677,"R",159092,"R",94343,"R",1134231,"R",3141481,"R",1602739,"R",249069,"R",181445,"R",208005,"R",123348,"R",776875,"R",2622700,"R",560792,"R",10894,"R",165840,"R",149006,"R",88362,"R",1647806,"R",694531,"A",,"A",,"A",,"A",,"A",,"R",694531,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",421389,"R",57212,"R",-903848,"R",56000,"R",33209,"R",336038,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15510479,"R",7212445,"R",853571,"R",0,"R",901499,"R",534596,"R",6008368,"R",2005287,"R",2663457, 1
201867,"R",136396,"R",3735380,"R",960747,"A",,"R",2606618,"R",168015,"R",0,"A",,"R",2774633,"R",704099,"R",1656057,"R",502789,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",1879187,"R",1636877,"R",0,"R",242310,"R",2532323,"R",0,"R",2774633,"R",163413,"R",0,"R",113237,"R",13917,"R",0,"R",0,"R",290567,"R",290567,"R",0,"R",1274389,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",163413,"A",,"A",,"A",,"R",113237,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",77984,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",58917,"A",,"A",,"A",,"R",109570,"A",,"R",71149,"A",,"R",0,"A",,"R",10528,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1879187,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1062073,"R",473616,"R",130633,"Z",0,"R",99775,"R",21199,"R",336850,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",449400,"R",262978,"R",99763,"Z",0,"R",15935,"R",12641,"R",58083,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",125404,"R",0,"R",0,"R",0,"R",0,"R",0,"R",125404,"R",1636877,"R",736594,"R",230396,"R",0,"R",115710,"R",33840,"R",520337,"R",594316,"R",643775, 1
201964,"R",2051976,"R",14381178,"R",9153652,"R",8213200,"R",3931103,"R",1296423,"R",1199108,"R",97315,"R",5227526,"R",885299,"R",10419814,"R",2804552,"A",,"R",0,"R",0,"R",14109665,"R",4464217,"R",9645448,"R",2683754,"R",9093524,"R",8992725,"R",0,"R",100799,"R",5126727,"R",0,"R",5227526,"R",1031659,"R",123066,"R",885090,"R",0,"R",44500,"R",903000,"R",2987315,"R",2987315,"R",0,"R",5692294,"R",5692294,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",61974,"R",61974,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",1750569,"R",1495653,"R",20750,"R",234166,"R",1750569,"R",1495653,"R",20750,"R",234166,"R",0,"Z",0,"Z",0,"Z",0,"R",308770,"R",308770,"Z",0,"Z",0,"R",-10453,"R",97559,"R",8709,"R",-116721,"R",0,"Z",0,"R",1290370,"R",1290370,"R",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",9093524,"R",8946620,"R",29459,"R",117445,"R",70511,"R",-70511,"R",9017131,"R",-41052,"R",117445,"R",2951254,"R",1877572,"R",378578,"R",0,"R",361291,"R",333813,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1179982,"R",831702,"R",272531,"R",0,"R",0,"R",75749,"R",0,"R",206649,"R",159527,"R",47122,"Z",0,"Z",0,"Z",0,"R",0,"R",142021,"R",117137,"R",19965,"R",0,"R",0,"R",4919,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",4512819,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4512819,"R",8992725,"R",2985938,"R",718196,"R",0,"R",361291,"R",414481,"R",4512819,"R",1123322,"R",1961490, 1
202019,"P",1864359,"P",4647636,"P",1536576,"A",,"P",-663112,"P",3774172,"P",0,"A",,"P",3111060,"P",0,"P",72478,"P",660565,"P",0,"A",,"A",,"A",,"A",,"A",,"A",,"P",3221446,"P",6812547,"P",3314141,"P",-276960,"P",3388020,"P",0,"P",3111060,"P",0,"P",0,"P",0,"P",0,"P",94532,"P",0,"P",94532,"P",177606,"P",0,"P",1111624,"A",,"A",,"A",,"P",0,"A",,"A",,"A",,"P",0,"A",,"A",,"A",,"P",0,"A",,"A",,"A",,"P",0,"A",,"A",,"A",,"P",0,"A",,"A",,"A",,"P",0,"A",,"A",,"A",,"P",1039583,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"P",831384,"A",,"A",,"A",,"P",230819,"A",,"A",,"A",,"P",8036,"A",,"P",0,"A",,"P",0,"A",,"P",0,"A",,"A",,"A",,"P",0,"A",,"A",,"A",,"P",3221446,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"P",3015601,"P",1922631,"P",506976,"P",311900,"P",0,"P",0,"P",274094,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",248605,"P",187005,"P",30628,"P",30972,"P",0,"P",0,"P",0,"P",202396,"P",165232,"P",37164,"P",0,"P",0,"P",0,"P",0,"P",2728214,"P",1384879,"P",358848,"P",478892,"P",43268,"P",1840,"P",460487,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",,"P",,"P",,"P",,"P",,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",0,"P",-821765,"P",0,"P",0,"P",821765,"P",617731,"P",164338,"P",26916,"P",1,"P",38023,"P",1617,"P",386836,"P",6812547,"P",3824085,"P",960532,"P",0,"P",81291,"P",3457,"P",1943182,"P",1193146,"P",1532919, 1
202046,"R",31606675,"R",58811645,"R",5607125,"A",,"R",25193332,"R",28011188,"R",15903820,"A",,"R",53204520,"R",704372,"R",13897033,"R",1063826,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",18736411,"R",15926007,"R",0,"R",2810404,"R",50394116,"R",0,"R",53204520,"R",454354,"R",123237,"R",429104,"R",0,"R",747937,"R",3649943,"R",5404575,"R",4526726,"R",0,"R",9888838,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",200000,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",670174,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",902674,"A",,"A",,"A",,"R",7689503,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-936337,"A",,"A",,"A",,"R",0,"A",,"R",0,"A",,"R",0,"A",,"R",180285,"A",,"A",,"A",,"R",141274,"A",,"A",,"A",,"R",18736411,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",4983764,"R",3581734,"R",712200,"Z",0,"Z",0,"Z",0,"R",689830,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1397970,"R",779068,"R",153749,"Z",0,"Z",0,"Z",0,"R",465153,"R",1705671,"R",686849,"R",136391,"Z",0,"Z",0,"Z",0,"R",882431,"R",5851820,"R",2358285,"R",468298,"R",1380983,"Z",0,"Z",0,"R",1644254,"R",609826,"R",30033,"R",5964,"Z",0,"Z",0,"Z",0,"R",573829,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",239943,"R",88992,"R",17672,"Z",0,"Z",0,"Z",0,"R",133279,"R",0,"Z",0,"Z",0,"R",-1380983,"Z",0,"Z",0,"R",1380983,"R",1137013,"R",0,"R",0,"R",0,"R",891485,"R",154888,"R",90640,"R",15926007,"R",7524961,"R",1494274,"R",0,"R",891485,"R",154888,"R",5860399,"R",34036738,"R",31606675, 1
202073,"R",49108479,"R",95069964,"R",23264493,"A",,"R",46568999,"R",25236472,"Z",0,"A",,"R",71805471,"R",571449,"R",38758559,"R",6118364,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",14287053,"R",17888065,"R",-564760,"R",-4165772,"R",75971243,"R",0,"R",71805471,"R",81554,"R",195733,"R",34928,"R",0,"R",373663,"R",5799660,"R",6485538,"R",6173323,"R",0,"R",10086591,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",924664,"A",,"A",,"A",,"R",185857,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",2527648,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",-857189,"A",,"A",,"A",,"R",186360,"A",,"R",1107767,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",125355,"A",,"A",,"A",,"R",14287053,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",10166437,"R",5889610,"R",905380,"R",596098,"R",403678,"R",0,"R",2371671,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1176049,"R",699634,"R",134230,"R",68111,"R",46697,"R",0,"R",227377,"R",656693,"R",184209,"R",40523,"R",47551,"R",26075,"Z",0,"R",358335,"R",5398480,"R",1942436,"R",351151,"R",265757,"R",165314,"Z",0,"R",2673822,"R",490406,"R",56814,"R",43082,"R",39233,"R",19472,"Z",0,"R",331805,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"Z",0,"R",-1016750,"Z",0,"Z",0,"R",1016750,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17888065,"R",8772703,"R",1474366,"R",0,"R",661236,"Z",0,"R",6979760,"R",42866054,"R",39347052, 1
202170,"R",7052572,"R",52977668,"R",18574323,"A",,"R",28463701,"R",5939644,"R",3337663,"A",,"R",34403345,"R",7974121,"R",32615938,"R",8841206,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",44224299,"R",36333717,"R",-1265621,"R",6624961,"R",27778384,"R",0,"R",34403345,"R",1331244,"R",240000,"R",1467964,"R",0,"R",0,"R",10469195,"R",13508403,"R",13103151,"R",405252,"R",31413833,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",220732,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",8941602,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",322035,"A",,"A",,"A",,"R",0,"A",,"R",2896016,"A",,"R",0,"A",,"R",0,"A",,"A",,"A",,"R",430081,"A",,"A",,"A",,"R",44224299,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",11281299,"R",5624216,"R",1484437,"R",416142,"R",786919,"R",418515,"R",2551070,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",963203,"R",269486,"R",40343,"R",6936,"R",13115,"R",6975,"R",626348,"R",2160895,"R",1445928,"R",285254,"R",34679,"R",65577,"R",34876,"R",294581,"R",1661281,"R",832081,"R",346686,"R",27743,"R",52461,"R",27901,"R",374409,"R",6741277,"R",2908636,"R",475945,"R",83228,"R",157384,"R",83703,"R",3032381,"R",3056567,"R",300202,"R",88577,"R",261404,"R",236076,"R",125555,"R",2044753,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",757255,"R",72877,"R",-830132,"Z",0,"Z",0,"R",0,"R",10469195,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10469195,"R",36333717,"R",12137804,"R",2794119,"R",0,"R",1311532,"R",697525,"R",19392737,"R",9743982,"R",10010536, 1
202268,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1285925,"R",1594466,"A",,"A",,"A",,"A",,"A",,"R",191905,"R",16188,"R",89087,"R",35426,"R",30728,"R",136324,"R",499658,"R",407036,"R",0,"R",597303,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",665772,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",22850,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"R",1285925,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",1594466,"R",1297338,"R",259467,"R",24288,"R",13373,"Z",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",-24288,"Z",0,"Z",0,"R",24288,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",1594466,"R",1297338,"R",259467,"R",0,"R",13373,"Z",0,"R",24288,"R",111539,"R",111539, 1
202480,"R",580451000,"R",1148977000,"R",489236000,"R",284497000,"R",537313000,"R",122428000,"R",116369000,"R",6059000,"R",659741000,"R",47694000,"R",404505000,"R",152618000,"A",,"R",14528000,"R",0,"R",619345000,"R",221499000,"R",397846000,"R",0,"R",288524000,"R",333988000,"R",5277000,"R",-40187000,"R",699928000,"R",0,"R",659741000,"R",2099000,"R",1666000,"R",2950000,"R",0,"R",66029000,"R",0,"R",72744000,"R",67695000,"R",0,"R",149368000,"R",149368000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",67131000,"R",67131000,"R",0,"R",0,"R",8212000,"R",8212000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44929000,"R",33751000,"R",4118000,"R",7060000,"R",25191000,"R",14013000,"R",4118000,"R",7060000,"R",19738000,"R",19738000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-55117000,"R",-52813000,"R",0,"R",-2304000,"R",0,"R",0,"R",67272000,"R",67272000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6729000,"R",6729000,"R",0,"R",0,"R",288524000,"R",279650000,"R",4118000,"R",4756000,"R",1314000,"R",-1314000,"R",280964000,"R",2804000,"R",4756000,"R",93663000,"R",48146000,"R",18444000,"R",9197000,"R",3833000,"R",5408000,"R",8635000,"R",78027000,"R",31536000,"R",8703000,"R",3069000,"R",2189000,"R",695000,"R",31835000,"R",190000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",190000,"R",38751000,"R",14156000,"R",5098000,"R",2953000,"R",2800000,"R",144000,"R",13600000,"R",21691000,"R",7951000,"R",2865000,"R",3809000,"R",844000,"R",0,"R",6222000,"R",32624000,"R",14952000,"R",5638000,"R",1459000,"R",2296000,"R",1211000,"R",7068000,"R",69334000,"R",14660000,"R",4617000,"R",4704000,"R",5871000,"R",6630000,"R",32852000,"R",0,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5675000,"R",2137000,"R",-25191000,"R",1159000,"R",263000,"R",15957000,"R",-292000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",-292000,"R",333988000,"R",137076000,"R",47502000,"R",0,"R",18992000,"R",14351000,"R",116067000,"R",410355000,"R",391101000, 1
202514,"R",15854508,"R",45339987,"R",10410219,"A",,"R",16824475,"R",18105293,"R",14635028,"A",,"R",34929768,"R",1500039,"R",29540704,"R",5893799,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"R",16063569,"R",16574851,"R",-1741688,"R",-2252970,"R",37182738,"R",0,"R",34929768,"R",814048,"R",291123,"R",831137,"R",0,"R",128680,"R",6032663,"R",8097651,"R",8097651,"R",0,"R",9606710,"A",,"A",,"A",,"R",10000,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",1661988,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"A",,"A",,"A",,"R",1373869,"A",,"A",,"A",,"Z",0,"A",,"R",2883308,"A",,"Z",0,"A",,"Z",0,"A",,"A",,"A",,"R",527694,"A",,"A",,"A",,"R",16063569,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5683251,"R",3384220,"R",792826,"R",507164,"R",441898,"R",89066,"R",468077,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",762230,"R",211481,"R",49544,"R",107736,"R",93872,"R",18920,"R",280677,"R",4130738,"R",1542759,"R",361425,"R",355820,"R",310030,"R",62488,"R",1498216,"R",3674503,"R",1403818,"R",328875,"R",62348,"R",54324,"R",10949,"R",1814189,"R",2324129,"R",135743,"R",31801,"R",433424,"R",377648,"R",76116,"R",1269397,"Z",0,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",388088,"R",90918,"R",-1466492,"Z",0,"Z",0,"R",987486,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",16574851,"R",7066109,"R",1655389,"R",0,"R",1277772,"R",257539,"R",6318042,"R",12909529,"R",12261603, 1
