UNITID,XF1A01,F1A01,XF1A31,F1A31,XF1A04,F1A04,XF1A05,F1A05,XF1A06,F1A06,XF1A19,F1A19,XF1A07,F1A07,XF1A08,F1A08,XF1A09,F1A09,XF1A10,F1A10,XF1A11,F1A11,XF1A12,F1A12,XF1A13,F1A13,XF1A20,F1A20,XF1A14,F1A14,XF1A15,F1A15,XF1A16,F1A16,XF1A17,F1A17,XF1A18,F1A18,XF1A214,F1A214,XF1A224,F1A224,XF1A234,F1A234,XF1A324,F1A324,XF1A274,F1A274,XF1A27T4,F1A27T4,XF1A284,F1A284,XF1A334,F1A334,XF1A344,F1A344,XF1D01,F1D01,XF1D02,F1D02,XF1D03,F1D03,XF1D04,F1D04,XF1D05,F1D05,XF1D06,F1D06,XF1B01,F1B01,XF1B02,F1B02,XF1B03,F1B03,XF1B04,F1B04,XF1B04A,F1B04A,XF1B04B,F1B04B,XF1B05,F1B05,XF1B06,F1B06,XF1B26,F1B26,XF1B07,F1B07,XF1B08,F1B08,XF1B09,F1B09,XF1B10,F1B10,XF1B11,F1B11,XF1B12,F1B12,XF1B13,F1B13,XF1B14,F1B14,XF1B15,F1B15,XF1B16,F1B16,XF1B17,F1B17,XF1B18,F1B18,XF1B19,F1B19,XF1B27,F1B27,XF1B20,F1B20,XF1B21,F1B21,XF1B22,F1B22,XF1B23,F1B23,XF1B24,F1B24,XF1B25,F1B25,XF1C011,F1C011,XF1C012,F1C012,XF1C021,F1C021,XF1C022,F1C022,XF1C031,F1C031,XF1C032,F1C032,XF1C051,F1C051,XF1C052,F1C052,XF1C061,F1C061,XF1C062,F1C062,XF1C071,F1C071,XF1C072,F1C072,XF1C101,F1C101,XF1C111,F1C111,XF1C112,F1C112,XF1C121,F1C121,XF1C122,F1C122,XF1C131,F1C131,XF1C132,F1C132,XF1C141,F1C141,XF1C142,F1C142,XF1C191,F1C191,XF1C192,F1C192,XF1C193,F1C193,XF1C19OM,F1C19OM,XF1C19DP,F1C19DP,XF1C19IN,F1C19IN,XF1C19OT,F1C19OT,F1MHP,XF1M01,F1M01,XF1M02,F1M02,XF1M03,F1M03,XF1M04,F1M04,XF1E01,F1E01,XF1E02,F1E02,XF1E03,F1E03,XF1E04,F1E04,XF1E05,F1E05,XF1E06,F1E06,XF1E07,F1E07,XF1E08,F1E08,XF1E09,F1E09,XF1E10,F1E10,XF1E11,F1E11,F1FHA,XF1H01,F1H01,XF1H02,F1H02   
101471,"R",5518503,"R",2530375,"R",0,"R",2530375,"R",8048878,"R",2270499,"Z",0,"R",463238,"R",463238,"Z",0,"R",13225513,"R",13225513,"R",13688751,"R",1031141,"R",2530375,"Z",0,"Z",0,"R",-6930890,"R",-4400515,"R",10000,"R",233506,"R",5080674,"R",3666691,"Z",0,"R",8990871,"R",6460496,"Z",0,"Z",0,"R",13056170,"R",13231065,"R",-174895,"R",-4319699,"R",94079,"R",-4400515,"R",19256,"R",2645273,"R",2025591,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"R",76558,"A",,"R",415,"R",4767093,"Z",0,"R",7871447,"Z",0,"R",356378,"Z",0,"Z",0,"Z",0,"R",1930,"R",8330,"R",8238085,"R",13005178,"R",0,"R",0,"R",0,"R",50992,"R",50992,"R",13056170,"R",6879550,"R",4535705,"Z",0,"Z",0,"Z",0,"Z",0,"R",1639155,"R",1112461,"R",1739233,"R",1120101,"R",1707096,"R",778033,"R",0,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",1266031,"R",0,"R",13231065,"R",7546300,"R",2874441,"R",942427,"R",320766,"R",74,"R",1547057,1 ,"R",1228673,"R",12784801,"R",1031141,"R",2270499,"R",356378,"Z",0,"R",0,"Z",0,"Z",0,"R",2014594,"R",2370972,"R",2370972,"Z",0,"R",2370972,"R",0,2 ,"A",,"A",
101480,"R",84657000,"R",107282000,"R",42040000,"R",149322000,"R",233979000,"R",19612000,"R",3809000,"R",46065000,"R",49874000,"R",80670000,"R",85666000,"R",166336000,"R",216210000,"R",2096000,"R",35263000,"R",11414000,"R",973000,"R",-12365000,"R",35285000,"R",4923579,"R",12271288,"R",176299451,"R",20438577,"R",15102855,"R",229035750,"R",136314775,"R",0,"R",0,"R",126024000,"R",129152000,"R",-3128000,"R",20897000,"R",17516000,"R",35285000,"R",47569000,"R",5151000,"R",3211000,"R",1831000,"R",1831000,"R",0,"R",13248000,"R",0,"R",0,"R",0,"R",2859000,"R",73869000,"R",0,"R",38209000,"R",0,"R",12601000,"R",0,"R",0,"R",0,"R",1113000,"R",232000,"R",52155000,"R",126024000,"R",0,"R",0,"R",0,"R",0,"R",0,"R",126024000,"R",53447868,"R",31126241,"R",3242990,"R",956901,"R",2630677,"R",1066701,"R",8155816,"R",4034730,"R",18056664,"R",6941639,"R",18913663,"R",7638290,"R",12749000,"R",11377321,"R",1946379,"R",0,"R",0,"R",0,"R",0,"R",578001,"R",0,"R",129152000,"R",53710881,"R",22236241,"R",10747000,"R",5607000,"R",2432000,"R",34418878,1 ,"R",8501000,"R",80982000,"R",2096000,"R",13878000,"R",12601000,"R",0,"R",0,"R",0,"R",0,"R",22431000,"R",35032000,"R",22283000,"R",0,"R",22283000,"R",12749000,1 ,"R",11552446,"R",12405374
101499,"R",7153423,"R",6179638,"R",995614,"R",7175252,"R",14328675,"R",1175444,"R",0,"R",69791,"R",69791,"R",0,"R",7828000,"R",7828000,"R",7897791,"R",747000,"R",7138596,"R",526264,"R",324629,"R",-1130161,"R",6859328,"R",706205,"R",1978943,"R",12503213,"R",3681376,"R",68028,"R",18937765,"R",11799169,"Z",0,"Z",0,"R",10031532,"R",9684648,"R",346884,"R",6512444,"R",0,"R",6859328,"R",698335,"R",586737,"R",604083,"R",9391,"Z",0,"R",9391,"R",253173,"A",,"R",35227,"A",,"R",37830,"R",2224776,"Z",0,"R",6254672,"Z",0,"R",1431504,"Z",0,"Z",0,"R",85726,"R",34854,"R",0,"R",7806756,"R",10031532,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",10031532,"R",3742519,"R",2610274,"Z",0,"Z",0,"Z",0,"Z",0,"R",840748,"R",484039,"R",1306372,"R",850079,"R",910372,"R",469012,"R",553485,"R",523300,"R",69918,"A",,"A",,"A",,"A",,"R",1807852,"R",294826,"R",9684648,"R",4778148,"R",1334181,"R",1227363,"R",569476,"R",0,"R",1775480,1 ,"R",564497,"R",7828000,"R",747000,"R",1175444,"R",1431504,"R",57737,"R",12776,"Z",0,"R",0,"R",1475106,"R",2977123,"R",2250791,"R",172847,"R",2423638,"R",553485,1 ,"R",325493,"R",324629
101505,"R",58153580,"R",60547555,"R",10555098,"R",71102653,"R",129256233,"R",5916468,"R",2672283,"R",11091408,"R",13763691,"R",25107043,"R",36603780,"R",61710823,"R",75474514,"R",1496700,"R",41374243,"R",3593693,"R",1244971,"R",11988580,"R",58201487,"R",8928715,"R",481093,"R",86974457,"R",11105187,"Z",0,"R",107489452,"R",38013182,"Z",0,"Z",0,"R",56393981,"R",51427505,"R",4966476,"R",53235011,"R",0,"R",58201487,"R",17707393,"R",2420391,"R",2547813,"R",215544,"R",166181,"R",49363,"R",246326,"A",,"Z",0,"A",,"R",578783,"R",23716250,"Z",0,"R",21615433,"R",100000,"R",9952790,"Z",0,"Z",0,"R",841900,"R",-16592,"R",0,"R",32493531,"R",56209781,"Z",0,"Z",0,"R",1100,"R",183100,"R",184200,"R",56393981,"R",29612927,"R",16610582,"Z",0,"Z",0,"R",50291,"R",42236,"R",1195991,"R",527934,"R",6668419,"R",3420249,"R",8864475,"R",3727719,"R",4259663,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",775739,"R",0,"R",51427505,"R",24328720,"R",8693396,"R",4434354,"R",2254688,"R",741532,"R",10974815,1 ,"R",3568926,"R",35634000,"R",1174000,"R",5916468,"R",9952790,"R",388916,"R",620754,"Z",0,"R",101373,"R",1945996,"R",13009829,"R",8750166,"Z",0,"R",8750166,"R",4259663,1 ,"R",1269146,"R",1252272
101514,"R",52587244,"R",108897269,"R",0,"R",108897269,"R",161484513,"R",8065475,"R",3010000,"R",12530601,"R",15540601,"R",26739000,"R",39086444,"R",65825444,"R",81366045,"R",1141000,"R",79128706,"R",1678378,"R",0,"R",6235859,"R",87042943,"R",4380954,"R",11508547,"R",118330409,"R",16997180,"R",744854,"R",151961944,"R",46694202,"R",0,"R",3629527,"R",66539643,"R",63092134,"R",3447509,"R",84390469,"R",-795035,"R",87042943,"R",23145984,"R",1741435,"R",2107455,"R",16071,"R",5060,"R",11011,"R",528077,"A",,"R",71996,"A",,"R",0,"R",27611018,"R",0,"R",25423069,"R",0,"R",12674564,"R",0,"R",0,"R",5000,"R",176942,"R",225895,"R",38505470,"R",66116488,"R",0,"R",423155,"R",0,"R",0,"R",423155,"R",66539643,"R",32218854,"R",16812068,"R",0,"R",0,"R",0,"R",0,"R",4717831,"R",2093170,"R",6716614,"R",3317164,"R",11479783,"R",4508923,"R",6783369,"R",319,"R",0,"A",,"A",,"A",,"A",,"R",1175364,"R",0,"R",63092134,"R",26731325,"R",9112857,"R",5346361,"R",4677449,"R",1060261,"R",16163881,1 ,"R",4069061,"R",37194000,"R",1141000,"R",7269000,"R",12654034,"R",212460,"R",447675,"R",0,"R",0,"R",2286428,"R",15600597,"R",8817228,"R",0,"R",8817228,"R",6783369,1 ,"R",9570364,"R",10798710
101569,"R",13907620,"R",43724879,"R",2789626,"R",46514505,"R",60422125,"R",3221791,"R",932124,"R",4901888,"R",5834012,"R",13091468,"R",24590114,"R",37681582,"R",43515594,"R",333413,"R",28728283,"R",2758638,"R",0,"R",-11692012,"R",19794909,"R",2402678,"R",7260103,"R",48255926,"R",8011672,"R",8806202,"R",74736581,"R",31011702,"R",0,"R",0,"R",45149456,"R",46769044,"R",-1619588,"R",20907990,"R",506507,"R",19794909,"R",4266157,"R",8051507,"R",705957,"R",0,"R",0,"R",0,"R",775083,"A",,"R",410277,"A",,"R",175109,"R",14384090,"R",0,"R",13953886,"R",0,"R",9947108,"R",0,"R",0,"R",0,"R",33095,"R",0,"R",23934089,"R",38318179,"R",0,"R",6831276,"R",0,"R",1,"R",6831277,"R",45149456,"R",15686893,"R",9472560,"R",0,"R",0,"R",61363,"R",10627,"R",1940662,"R",1407436,"R",4048109,"R",2475239,"R",5677643,"R",2364588,"R",5247610,"R",1074487,"R",181275,"A",,"A",,"A",,"A",,"R",13032277,"R",0,"R",46769044,"R",15911725,"R",5658521,"R",3999461,"R",1530737,"R",336005,"R",19332595,1 ,"R",487000,"R",23148000,"R",287000,"R",3144000,"R",9624130,"R",322979,"R",315677,"R",0,"R",0,"R",1563086,"R",11825872,"R",6372691,"R",205571,"R",6578262,"R",5247610,1 ,"R",585300,"R",585325
101587,"R",28232965,"R",55313223,"R",3262710,"R",58575933,"R",86808898,"R",7372334,"R",1250000,"R",52716698,"R",53966698,"R",48160000,"R",2060953,"R",50220953,"R",104187651,"R",990000,"R",15767968,"R",0,"R",423384,"R",-27187771,"R",-10996419,"R",492526,"R",0,"R",76107932,"R",8477457,"R",2017843,"R",87095758,"R",29764691,"R",0,"R",0,"R",61350525,"R",64789588,"R",-3439063,"R",-4625707,"R",-2931649,"R",-10996419,"R",27253323,"R",2803874,"R",541109,"R",1523569,"R",0,"R",1523569,"R",5859133,"R",0,"R",0,"R",0,"R",403663,"R",38384671,"R",0,"R",16146820,"R",0,"R",5182034,"R",0,"R",0,"R",0,"R",2594,"R",1634406,"R",22965854,"R",61350525,"R",0,"R",0,"R",0,"R",0,"R",0,"R",61350525,"R",27598402,"R",8695452,"R",980757,"R",242070,"R",1105624,"R",0,"R",5012998,"R",1417614,"R",9391423,"R",2824160,"R",6396009,"R",2876019,"R",390534,"R",5300929,"R",677646,"R",0,"R",0,"R",0,"R",0,"R",8612912,"R",2401808,"R",64789588,"R",19134769,"R",11921896,"R",16457,"R",2843447,"R",2511920,"R",28361099,1 ,"R",1885000,"R",38424000,"R",990000,"R",7855928,"R",5182034,"R",2803874,"R",541109,"R",0,"R",0,"R",2671280,"R",11198297,"R",9076640,"R",1731123,"R",10807763,"R",390534,1 ,"R",423289,"R",423384
101602,"R",9845599,"R",11153729,"R",758694,"R",11912423,"R",21758022,"R",2152217,"R",195000,"R",3661832,"R",3856832,"R",1645000,"R",13112112,"R",14757112,"R",18613944,"R",881662,"R",9752423,"R",469486,"Z",0,"R",-5807276,"R",4414633,"R",411893,"R",1790723,"R",17207611,"R",4889571,"R",26801,"R",24326599,"R",12734175,"Z",0,"Z",0,"R",17204064,"R",17877020,"R",-672956,"R",5087588,"R",1,"R",4414633,"R",2290181,"R",1804629,"R",885935,"R",40000,"R",40000,"Z",0,"R",272146,"A",,"R",28586,"A",,"R",108391,"R",5429868,"Z",0,"R",7241016,"R",234613,"R",4240761,"Z",0,"Z",0,"R",26987,"R",2733,"R",4929,"R",11751039,"R",17180907,"Z",0,"R",23157,"Z",0,"R",0,"R",23157,"R",17204064,"R",8341958,"R",4878716,"Z",0,"Z",0,"Z",0,"Z",0,"R",1817436,"R",914017,"R",2712285,"R",1381298,"R",2658387,"R",1174273,"R",1677616,"R",630502,"R",76625,"A",,"A",,"A",,"A",,"R",38836,"R",0,"R",17877020,"R",8424929,"R",2939363,"R",1640232,"R",564533,"R",77903,"R",4230060,1 ,"R",1172827,"R",12636007,"R",881662,"R",2152217,"R",4240761,"R",99095,"R",328970,"Z",0,"R",916450,"R",0,"R",5585276,"R",3590401,"R",317259,"R",3907660,"R",1677616,2 ,"A",,"A",
101648,"R",4421959,"R",18868680,"R",0,"R",18868680,"R",23290639,"R",2006162,"R",138776,"R",1679115,"R",1817891,"R",1498721,"R",9078046,"R",10576767,"R",12394658,"R",224000,"R",17221268,"R",0,"R",0,"R",-4543125,"R",12678143,"R",604910,"R",2446576,"R",19610531,"R",3423235,"R",172104,"R",26257356,"R",7388676,"R",0,"R",0,"R",14789043,"R",14255155,"R",533888,"R",12144255,"R",0,"R",12678143,"R",1075427,"R",473288,"R",0,"R",0,"R",0,"R",0,"R",3194038,"A",,"R",0,"A",,"R",0,"R",4742753,"R",0,"R",7920936,"R",0,"R",838258,"R",0,"R",0,"R",1120402,"R",3991,"R",162703,"R",10046290,"R",14789043,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14789043,"R",1864527,"R",1272616,"R",0,"R",0,"R",0,"R",0,"R",1152250,"R",734827,"R",3321014,"R",1885142,"R",2315515,"R",1006791,"R",33543,"R",2474760,"R",203006,"A",,"A",,"A",,"A",,"R",3093546,"R",0,"R",14255155,"R",5102382,"R",2282903,"R",2278723,"R",686029,"R",69611,"R",3835507,1 ,"R",1054000,"R",8695000,"R",224000,"R",2006162,"R",838258,"R",30068,"R",0,"R",0,"R",0,"R",2218038,"R",3086364,"R",3052821,"Z",0,"R",3052821,"R",33543,1 ,"R",3198539,"R",4469374
101709,"R",37263878,"R",60767322,"R",31821273,"R",92588595,"R",129852473,"R",9860000,"R",984824,"R",21501284,"R",22486108,"R",50713786,"R",45350408,"R",96064194,"R",118550302,"R",1152000,"R",28336050,"R",6960413,"R",2139161,"R",-17425453,"R",20010171,"R",1457870,"R",19544520,"R",73436256,"R",25760000,"R",681041,"R",120879687,"R",60112365,"Z",0,"Z",0,"R",63371265,"R",69362957,"R",-5991692,"R",26001863,"R",0,"R",20010171,"R",21055382,"R",1810698,"R",5535097,"Z",0,"Z",0,"Z",0,"R",9270553,"Z",0,"Z",0,"Z",0,"R",1307314,"R",38979044,"Z",0,"R",18703151,"Z",0,"R",4246466,"Z",0,"Z",0,"R",0,"R",236257,"R",0,"R",23185874,"R",62164918,"Z",0,"R",1206347,"Z",0,"R",0,"R",1206347,"R",63371265,"R",27524831,"R",14281553,"R",39932,"R",15054,"R",719847,"R",347007,"R",7797545,"R",3187733,"R",12344932,"R",5855110,"R",11167461,"R",3046061,"R",3294492,"R",6473917,"R",609188,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",69362957,"R",27341706,"R",11662783,"R",6303862,"R",3798512,"R",1738306,"R",18517788,1 ,"R",2090000,"R",44722000,"R",1152000,"R",9860000,"R",4246466,"R",214078,"R",25743,"Z",0,"R",877417,"R",11291075,"R",16654779,"R",12909564,"R",450723,"R",13360287,"R",3294492,1 ,"R",19855174,"R",20550150
101736,"R",20122920,"R",26613500,"R",1899456,"R",28512956,"R",48635876,"R",3270408,"R",404649,"R",4709445,"R",5114094,"R",4467674,"R",22258914,"R",26726588,"R",31840682,"R",1490000,"R",22910633,"R",1603543,"R",0,"R",-5938574,"R",18575602,"R",935553,"R",1480588,"R",41748213,"R",10749597,"R",233903,"R",55147854,"R",27364898,"R",0,"R",0,"R",32046444,"R",30989323,"R",1057121,"R",17518481,"R",0,"R",18575602,"R",5880698,"R",3919146,"R",1638501,"R",8945,"R",2453,"R",6492,"R",197433,"A",,"R",52530,"A",,"R",739891,"R",12437144,"R",0,"R",12451925,"R",0,"R",7078030,"R",0,"R",0,"R",0,"R",79345,"R",0,"R",19609300,"R",32046444,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32046444,"R",13462554,"R",7521112,"R",0,"R",0,"R",1627999,"R",782472,"R",3341384,"R",1339970,"R",4868114,"R",2332298,"R",3465251,"R",1264845,"R",3955845,"R",204087,"R",53348,"A",,"A",,"A",,"A",,"R",64089,"R",11,"R",30989323,"R",13294056,"R",4673496,"R",3386384,"R",1556251,"R",153280,"R",7925856,1 ,"R",1865655,"R",20676000,"R",1490000,"R",3270408,"R",6872529,"R",357246,"R",311103,"R",0,"R",0,"R",1127913,"R",8668791,"R",4712946,"R",0,"R",4712946,"R",3955845,1 ,"R",733747,"R",737021
101879,"R",59648697,"R",147120359,"R",11533078,"R",158653437,"R",218302134,"R",12823095,"R",1705382,"R",36768570,"R",38473952,"R",72875431,"R",69744779,"R",142620210,"R",181094162,"R",2375865,"R",72875642,"R",6268297,"R",3992641,"R",-35481378,"R",47655202,"R",3835429,"R",12804758,"R",185694907,"R",31841074,"R",4317980,"R",238494148,"R",91373789,"Z",0,"Z",0,"R",110659693,"R",113612483,"R",-2952790,"R",50607992,"R",0,"R",47655202,"R",43561591,"R",1842173,"R",2931596,"R",1320411,"R",1320411,"Z",0,"R",16890635,"Z",0,"R",0,"Z",0,"R",3100820,"R",69647226,"Z",0,"R",29347189,"Z",0,"R",10614268,"Z",0,"R",0,"Z",0,"R",912603,"R",0,"R",40874060,"R",110521286,"Z",0,"R",0,"R",138407,"R",0,"R",138407,"R",110659693,"R",48321716,"R",27383610,"R",118174,"R",31035,"R",6394093,"R",2874140,"R",6118971,"R",2852646,"R",9803985,"R",4266975,"R",16527669,"R",6940912,"R",7413703,"R",18914172,"R",3847665,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",113612483,"R",48196983,"R",17838464,"R",5031199,"R",5692411,"R",3012813,"R",33840613,1 ,"R",7360894,"R",68452000,"R",2375865,"R",12486999,"R",10614268,"R",150807,"R",53647,"Z",0,"Z",0,"R",14049444,"R",24868166,"R",17347326,"R",107137,"R",17454463,"R",7413703,1 ,"R",32425745,"R",34640080
101897,"R",10970490,"R",25552822,"R",1,"R",25552823,"R",36523313,"R",2434666,"R",372000,"R",3422073,"R",3794073,"R",10645000,"R",14540852,"R",25185852,"R",28979925,"R",538000,"R",14535823,"R",-11628807,"Z",0,"R",6533038,"R",9440054,"R",388083,"R",1625951,"R",32986262,"R",4115015,"R",0,"R",39115311,"R",13562488,"R",0,"R",0,"R",22636713,"R",23135785,"R",-499072,"R",9939126,"R",0,"R",9440054,"R",3854706,"R",1096892,"R",2194943,"R",27967,"R",0,"R",27967,"R",892920,"A",,"R",28629,"A",,"R",0,"R",8096057,"R",0,"R",8664155,"R",0,"R",5728990,"R",0,"R",0,"R",1550,"R",27383,"R",0,"R",14422078,"R",22518135,"R",0,"R",0,"R",0,"R",118578,"R",118578,"R",22636713,"R",10057767,"R",6484273,"R",0,"R",0,"R",0,"R",0,"R",1865140,"R",1136362,"R",1583217,"R",975690,"R",3836898,"R",1368155,"R",3442581,"R",1822859,"R",164549,"A",,"A",,"A",,"A",,"R",527323,"R",0,"R",23135785,"R",10129029,"R",3267951,"R",1672250,"R",979084,"R",380802,"R",6706669,1 ,"R",1031000,"R",14144000,"R",538000,"R",2434666,"R",5728990,"R",134169,"R",2683206,"R",0,"R",0,"R",0,"R",8546365,"R",4462276,"R",641508,"R",5103784,"R",3442581,1 ,"R",53207,"R",29536
101949,"R",5176317,"R",10690067,"R",150000,"R",10840067,"R",16016384,"R",1911443,"R",155000,"R",234499,"R",389499,"R",1330000,"R",12055941,"R",13385941,"R",13775440,"R",477196,"R",9205066,"R",0,"R",150000,"R",-5679875,"R",3675191,"R",834416,"R",4506542,"R",15801474,"R",5033994,"R",0,"R",26176426,"R",15486359,"R",0,"R",0,"R",15902816,"R",15691877,"R",210939,"R",3464254,"R",-2,"R",3675191,"R",1548016,"R",2793950,"R",2468830,"R",221094,"R",221094,"R",0,"R",104083,"A",,"R",59628,"A",,"R",52128,"R",7247729,"R",0,"R",6544339,"R",0,"R",2066031,"R",0,"R",0,"R",0,"R",32742,"R",11974,"R",8655086,"R",15902815,"R",0,"R",0,"R",0,"R",1,"R",1,"R",15902816,"R",5441558,"R",3901107,"R",0,"R",0,"R",0,"R",0,"R",1483205,"R",1083027,"R",2710354,"R",1478828,"R",2493112,"R",517225,"R",433982,"R",675253,"R",85390,"A",,"A",,"A",,"A",,"R",2454413,"R",6,"R",15691877,"R",7065583,"R",2460842,"R",1606042,"R",771387,"R",66016,"R",3722007,1 ,"R",360264,"R",12055941,"R",477196,"R",1911434,"R",2066031,"R",68733,"R",10731,"R",0,"R",0,"R",901370,"R",3046865,"R",2257428,"R",355455,"R",2612883,"R",433982,2 ,"A",,"A",
101994,"R",2569297,"R",4442662,"R",500000,"R",4942662,"R",7511959,"R",927113,"R",205000,"R",551292,"R",756292,"R",1155000,"R",5839777,"R",6994777,"R",7751069,"R",1140407,"R",3082661,"R",0,"R",0,"R",-3535065,"R",-452404,"R",8000,"R",876754,"R",5795765,"R",2311712,"R",0,"R",8992231,"R",4549569,"R",0,"R",0,"R",7233870,"R",6692036,"R",541834,"R",-994238,"R",0,"R",-452404,"R",708868,"R",330765,"R",438505,"R",0,"R",0,"R",0,"R",126592,"A",,"R",613,"A",,"R",42797,"R",1648140,"R",0,"R",4666261,"R",0,"R",833996,"R",0,"R",0,"R",79724,"R",5749,"R",0,"R",5585730,"R",7233870,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7233870,"R",2981974,"R",1894617,"R",0,"R",0,"R",0,"R",0,"R",442621,"R",241489,"R",595865,"R",394147,"R",1202978,"R",642978,"R",392549,"R",153590,"R",0,"A",,"A",,"A",,"A",,"R",922459,"R",0,"R",6692036,"R",3173231,"R",1026164,"R",532806,"R",341891,"R",39472,"R",1578472,1 ,"R",359501,"R",5595958,"R",1140407,"R",927113,"R",833996,"R",59375,"R",138140,"R",0,"R",0,"R",490865,"R",1522376,"R",1076292,"R",53535,"R",1129827,"R",392549,2 ,"A",,"A",
102030,"R",20309902,"R",29505333,"R",312372,"R",29817705,"R",50127607,"R",3444297,"R",424000,"R",4743441,"R",5167441,"R",2252000,"R",22942316,"R",25194316,"R",30361757,"R",3022000,"R",27122271,"Z",0,"R",151269,"R",-7085393,"R",20188147,"R",1335023,"R",3717665,"R",48121922,"R",8847275,"Z",0,"R",62021885,"R",32516553,"Z",0,"Z",0,"R",32561921,"R",34763516,"R",-2201595,"R",21287085,"R",1102657,"R",20188147,"R",4318820,"R",4384208,"R",861730,"R",0,"R",0,"R",0,"R",19158,"A",,"R",261571,"A",,"R",69065,"R",9914552,"R",0,"R",14167688,"R",4314,"R",8440521,"R",0,"R",0,"R",0,"R",5048,"R",29798,"R",22647369,"R",32561921,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32561921,"R",13186624,"R",8484903,"Z",0,"Z",0,"Z",0,"Z",0,"R",2171317,"R",630560,"R",3410597,"R",1881783,"R",5722377,"R",2629353,"R",4019230,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",6253371,"R",0,"R",34763516,"R",13626599,"R",5781742,"R",4524022,"R",1606879,"R",54825,"R",9169449,1 ,"R",3163378,"R",22296000,"R",3022000,"R",3444297,"R",8424635,"R",317713,"R",43797,"Z",0,"Z",0,"R",1161407,"R",9947552,"R",5928322,"Z",0,"R",5928322,"R",4019230,1 ,"R",151120,"R",151270
102067,"R",17360687,"R",50720899,"R",5864736,"R",56585635,"R",73946322,"R",4477809,"R",192170,"R",6153258,"R",6345428,"R",379931,"R",29946642,"R",30326573,"R",36672001,"R",1533596,"R",52013534,"R",1500000,"R",0,"R",-13295000,"R",40218534,"R",1864736,"R",10511571,"R",59393944,"R",17207095,"R",924546,"R",89901892,"R",40113668,"R",0,"R",2797411,"R",41814320,"R",42014201,"R",-199881,"R",40418415,"R",0,"R",40218534,"R",9092732,"R",2254682,"R",1350712,"R",828138,"R",0,"R",828138,"Z",0,"A",,"R",22383,"A",,"R",375271,"R",13923918,"Z",0,"R",18153689,"Z",0,"R",8917906,"Z",0,"Z",0,"R",23098,"R",80104,"R",580793,"R",27755590,"R",41679508,"Z",0,"R",132110,"Z",0,"R",2702,"R",134812,"R",41814320,"R",15582421,"R",10500136,"Z",0,"Z",0,"Z",0,"Z",0,"R",3081403,"R",1789260,"R",3838865,"R",2302550,"R",7967798,"R",3523630,"R",5135389,"Z",0,"Z",0,"A",,"A",,"A",,"A",,"R",6408325,"R",0,"R",42014201,"R",18115576,"R",6441242,"R",2765074,"R",3230808,"R",21810,"R",11439691,1 ,"R",2693155,"R",28883167,"R",1533596,"R",4477809,"R",8917906,"R",217641,"R",195709,"Z",0,"R",663762,"R",1641908,"R",11636926,"R",6501537,"Z",0,"R",6501537,"R",5135389,2 ,"A",,"A",
102076,"R",6940557,"R",21655154,"R",8429982,"R",30085136,"R",37025693,"R",2002910,"R",626411,"R",3057529,"R",3683940,"R",6994185,"R",11469867,"R",18464052,"R",22147992,"R",295360,"R",14034557,"R",362773,"R",2371477,"R",-183556,"R",16585251,"R",691351,"R",2094631,"R",28233275,"R",5156560,"Z",0,"R",36175817,"R",14520663,"Z",0,"Z",0,"R",19787798,"R",19525262,"R",262536,"R",16322714,"R",1,"R",16585251,"R",5023707,"R",714597,"R",496818,"Z",0,"Z",0,"Z",0,"R",478940,"A",,"R",72294,"A",,"R",48991,"R",6835347,"Z",0,"R",7763780,"Z",0,"R",4973618,"Z",0,"Z",0,"R",66316,"R",123737,"R",0,"R",12927451,"R",19762798,"Z",0,"R",25000,"Z",0,"R",0,"R",25000,"R",19787798,"R",6290469,"R",4272001,"Z",0,"Z",0,"R",8056,"R",8056,"R",968434,"R",479158,"R",2464122,"R",1157268,"R",3044452,"R",1331786,"R",2707553,"R",422146,"R",63084,"A",,"A",,"A",,"A",,"R",3620030,"R",665267,"R",19525262,"R",7976620,"R",2536493,"R",1628349,"R",1050725,"R",216670,"R",6116405,1 ,"R",1193672,"R",11134003,"R",295360,"R",2002910,"R",4966732,"R",81829,"R",101383,"Z",0,"R",27147,"R",1966603,"R",7143694,"R",4347415,"R",88726,"R",4436141,"R",2707553,1 ,"R",2565262,"R",2595654
