UNITID,XF2A01,F2A01,XF2A19,F2A19,XF2A20,F2A20,XF2A02,F2A02,XF2A03,F2A03,XF2A03A,F2A03A,XF2A04,F2A04,XF2A05,F2A05,XF2A05A,F2A05A,XF2A05B,F2A05B,XF2A06,F2A06,XF2A11,F2A11,XF2A12,F2A12,XF2A13,F2A13,XF2A15,F2A15,XF2A16,F2A16,XF2A17,F2A17,XF2A18,F2A18,XF2B01,F2B01,XF2B02,F2B02,XF2B03,F2B03,XF2B04,F2B04,XF2B05,F2B05,XF2B06,F2B06,XF2B07,F2B07,XF2C01,F2C01,XF2C02,F2C02,XF2C03,F2C03,XF2C04,F2C04,XF2C05,F2C05,XF2C06,F2C06,XF2C07,F2C07,XF2C08,F2C08,XF2C09,F2C09,XF2C10,F2C10,XF2D01,F2D01,XF2D012,F2D012,XF2D013,F2D013,XF2D014,F2D014,XF2D02,F2D02,XF2D022,F2D022,XF2D023,F2D023,XF2D024,F2D024,XF2D03,F2D03,XF2D032,F2D032,XF2D033,F2D033,XF2D034,F2D034,XF2D04,F2D04,XF2D042,F2D042,XF2D043,F2D043,XF2D044,F2D044,XF2D05,F2D05,XF2D052,F2D052,XF2D053,F2D053,XF2D054,F2D054,XF2D06,F2D06,XF2D062,F2D062,XF2D063,F2D063,XF2D064,F2D064,XF2D07,F2D07,XF2D072,F2D072,XF2D073,F2D073,XF2D074,F2D074,XF2D08,F2D08,XF2D082,F2D082,XF2D083,F2D083,XF2D084,F2D084,XF2D08A,F2D08A,XF2D082A,F2D082A,XF2D083A,F2D083A,XF2D084A,F2D084A,XF2D08B,F2D08B,XF2D082B,F2D082B,XF2D083B,F2D083B,XF2D084B,F2D084B,XF2D09,F2D09,XF2D092,F2D092,XF2D093,F2D093,XF2D094,F2D094,XF2D10,F2D10,XF2D102,F2D102,XF2D103,F2D103,XF2D104,F2D104,XF2D11,F2D11,XF2D112,F2D112,XF2D12,F2D12,XF2D122,F2D122,XF2D13,F2D13,XF2D132,F2D132,XF2D14,F2D14,XF2D142,F2D142,XF2D143,F2D143,XF2D144,F2D144,XF2D15,F2D15,XF2D152,F2D152,XF2D153,F2D153,XF2D154,F2D154,XF2D16,F2D16,XF2D162,F2D162,XF2D163,F2D163,XF2D164,F2D164,XF2D17,F2D17,XF2D172,F2D172,XF2D173,F2D173,XF2D174,F2D174,XF2D18,F2D18,XF2D182,F2D182,XF2D183,F2D183,XF2D184,F2D184,XF2E011,F2E011,XF2E012,F2E012,XF2E021,F2E021,XF2E022,F2E022,XF2E031,F2E031,XF2E032,F2E032,XF2E041,F2E041,XF2E042,F2E042,XF2E051,F2E051,XF2E052,F2E052,XF2E061,F2E061,XF2E062,F2E062,XF2E071,F2E071,XF2E072,F2E072,XF2E081,F2E081,XF2E091,F2E091,XF2E092,F2E092,XF2E101,F2E101,XF2E102,F2E102,XF2E121,F2E121,XF2E122,F2E122,XF2E131,F2E131,XF2E132,F2E132,XF2E133,F2E133,XF2E134,F2E134,XF2E135,F2E135,XF2E136,F2E136,XF2E137,F2E137,F2FHA,XF2H01,F2H01,XF2H02,F2H02   
237969,"R",49071171,"R",38912888,"R",0,"R",106255516,"R",34019267,"R",27161043,"R",5974900,"R",66261349,"R",54526319,"R",11735030,"R",72236249,"R",4918184,"R",84191876,"R",13428115,"R",401737,"R",1356200,"R",104296112,"R",65383224,"R",40283997,"R",34445811,"R",-8171,"R",5830015,"R",66406234,"R",0,"R",72236249,"R",1943138,"R",189968,"R",3170104,"R",0,"R",2219184,"R",22730360,"R",30252754,"R",24949544,"R",0,"R",24949544,"R",16409889,"R",16409889,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2413320,"R",264114,"R",2149206,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4386656,"R",2034456,"R",1787794,"R",564406,"R",4386656,"R",2034456,"R",1787794,"R",564406,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6127175,"R",1465682,"R",3835123,"R",826370,"Z",0,"Z",0,"R",10587106,"R",10587106,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",359851,"R",251031,"R",108820,"R",0,"R",40283997,"R",31012278,"R",7880943,"R",1390776,"R",0,"R",6262196,"R",-6262196,"Z",0,"R",40283997,"R",37274474,"R",1618747,"R",1390776,"R",10775027,"R",7168099,"R",0,"R",0,"R",0,"R",0,"R",3205828,"R",1253996,"R",7269357,"R",3009828,"R",6139603,"R",2209861,"R",7055996,"R",344558,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",34445811,"R",13986342,"R",4053436,"R",4448737,"R",2815654,"R",989500,"R",8152142, 1,"R",42384986,"R",47365380
238078,"R",11267883,"R",3397709,"R",0,"R",24438723,"R",8652286,"R",171185,"R",594992,"R",15191445,"R",8954355,"R",6237090,"R",15786437,"R",925765,"R",455664,"R",32637867,"R",29982,"R",344423,"R",34393701,"R",30995992,"R",30914093,"R",36939829,"R",-2765726,"R",-8791462,"R",24577899,"R",0,"R",15786437,"R",1157187,"R",146582,"R",0,"R",0,"R",442154,"R",12642826,"R",14388749,"R",13231562,"R",0,"R",13231562,"R",17032614,"R",17032614,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1091352,"R",1091352,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",5585491,"R",4898326,"R",612524,"R",74641,"R",5585491,"R",4898326,"R",612524,"R",74641,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",1394181,"R",71438,"R",1322743,"Z",0,"R",0,"R",0,"R",5214580,"R",5214580,"R",0,"R",0,"R",595875,"R",595875,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",30914093,"R",28904185,"R",1935267,"R",74641,"R",0,"R",1849756,"R",-1849756,"Z",0,"R",30914093,"R",30753941,"R",85511,"R",74641,"R",8760243,"R",5785012,"R",1924391,"R",485833,"R",0,"R",0,"R",852408,"R",362780,"R",7190327,"R",3181650,"R",12535752,"R",5426324,"R",5494074,"R",134970,"R",182634,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",36939829,"R",15376569,"R",4285144,"R",3186438,"R",1946767,"R",2267800,"R",9877111, 1,"R",12482023,"R",12968989
238096,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",153970,"Z",0,"R",36273,"R",1160,"R",0,"Z",0,"R",191403,"R",0,"Z",0,"R",0,"R",158901,"R",158901,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",0,"R",0,"R",158901,"R",158901,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",158901,"R",158901,"R",0,"R",0,"R",210958,"R",199511,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",32502,"A",,"A",,"A",,"A",,"R",0,"R",0,"R",243460,"R",199511,"R",32994,"R",0,"R",0,"R",0,"R",10955,-2,"A",,"A",
238193,"R",41896888,"R",52819543,"R",0,"R",103660379,"R",22470149,"R",13423948,"R",21234005,"R",59956225,"R",18597387,"R",41358838,"R",81190230,"R",7742729,"R",72105221,"R",25221095,"R",127358,"R",0,"R",105196403,"R",52376860,"R",43306586,"R",40509305,"R",74045,"R",2871326,"R",78318904,"R",0,"R",81190230,"R",3383394,"R",300455,"R",2359744,"R",0,"R",1491067,"R",9788510,"R",17323170,"R",12625352,"R",0,"R",12625352,"R",29324221,"R",29324221,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",55274,"R",55274,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",61500,"R",61500,"Z",0,"Z",0,"R",6017847,"R",1617700,"R",2787913,"R",1612234,"R",6017847,"R",1617700,"R",2787913,"R",1612234,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",2952669,"R",1571685,"R",1373766,"R",7218,"R",0,"R",0,"R",4774604,"R",4774604,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",120471,"R",120471,"R",0,"R",0,"R",43306586,"R",37525455,"R",4161679,"R",1619452,"R",0,"R",4480674,"R",-4480674,"Z",0,"R",43306586,"R",42006129,"R",-318995,"R",1619452,"R",12834931,"R",8056508,"R",213159,"R",102566,"R",0,"R",0,"R",2687572,"R",1187859,"R",6909785,"R",3583096,"R",12920997,"R",4217527,"R",4942861,"R",979571,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",40509305,"R",18127127,"R",4720595,"R",4133941,"R",4431578,"R",564003,"R",8532061, 1,"R",23854949,"R",27709006
238324,"R",13404234,"R",12029741,"R",0,"R",35317576,"R",2161830,"R",548727,"R",20424700,"R",12731046,"R",10565802,"R",2165244,"R",33155746,"R",1729508,"R",7935373,"R",8730142,"R",0,"R",0,"R",18395023,"R",6365282,"R",12874253,"R",11061170,"R",0,"R",1813083,"R",31342663,"R",0,"R",33155746,"R",248891,"R",14888,"R",238642,"R",0,"R",484690,"R",1630354,"R",2617465,"R",2115044,"R",0,"R",2115044,"R",7939012,"R",7939012,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",263779,"R",263779,"R",0,"R",0,"R",238642,"R",238642,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",709257,"R",214251,"R",144990,"R",350016,"R",709257,"R",214251,"R",144990,"R",350016,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",2022301,"R",1277286,"R",745015,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"R",1701262,"R",1701262,"R",0,"R",0,"R",12874253,"R",11634232,"R",890005,"R",350016,"R",0,"R",399005,"R",-399005,"Z",0,"R",12874253,"R",12033237,"R",491000,"R",350016,"R",3720606,"R",2988816,"Z",0,"Z",0,"Z",0,"Z",0,"R",524820,"R",283200,"R",700099,"R",507825,"R",6115642,"R",1299003,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",0,"R",11061170,"R",5078844,"R",1138630,"R",529073,"R",1166845,"R",24553,"R",3123225, 1,"R",10215786,"R",10565802
238333,"R",161364745,"R",68291340,"R",0,"R",248744463,"R",73602893,"R",54718524,"R",46029329,"R",129112241,"R",90175302,"R",38936939,"R",175141570,"R",8808291,"R",81242080,"R",12337302,"R",2286928,"R",35361262,"R",140035863,"R",71744523,"R",71445909,"R",54840660,"R",0,"R",16605249,"R",158536321,"R",0,"R",175141570,"R",1353410,"R",142451,"R",468042,"R",0,"R",2228136,"R",32074000,"R",36266039,"R",34302136,"R",0,"R",34302136,"R",25983299,"R",25983299,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1372645,"R",1372645,"R",0,"R",0,"R",105000,"R",105000,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",12391163,"R",3273694,"R",5784833,"R",3332636,"R",12391163,"R",3273694,"R",5784833,"R",3332636,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18524664,"R",7532807,"R",10991857,"Z",0,"Z",0,"Z",0,"R",9302510,"R",9302510,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3766628,"R",5818605,"R",-2485971,"R",433994,"R",71445909,"R",53388560,"R",14290719,"R",3766630,"R",0,"R",6638596,"R",-6638596,"Z",0,"R",71445909,"R",60027156,"R",7652123,"R",3766630,"R",20264970,"R",10218544,"R",142292,"R",117517,"R",512413,"R",276690,"R",5590880,"R",2137881,"R",8661754,"R",3701548,"R",10996382,"R",5178229,"R",8182743,"R",401315,"R",20594,"R",0,"R",0,"R",0,"R",0,"R",468632,"R",70460,"R",54840660,"R",22102184,"R",7713033,"R",5612835,"R",4022096,"R",2378673,"R",13011839, 1,"R",145155229,"R",159514047
238430,"R",19680516,"R",27078546,"R",0,"R",52470245,"R",13807157,"R",10460000,"R",24723872,"R",13939216,"R",3984183,"R",9955033,"R",38663088,"R",199763,"R",40916448,"R",28562508,"R",0,"R",0,"R",69678719,"R",42600173,"R",32056224,"R",35619885,"R",0,"R",-3563661,"R",42226749,"R",0,"R",38663088,"R",2519550,"R",175302,"R",1156352,"R",0,"R",362096,"R",13683133,"R",17896433,"R",14278965,"R",0,"R",14278965,"R",25426009,"R",25426009,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",548602,"R",548602,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1795884,"R",549921,"R",1077383,"R",168580,"R",745155,"R",549921,"R",26654,"R",168580,"R",1050729,"R",0,"R",1050729,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1867869,"R",1286878,"R",580991,"Z",0,"R",122944,"R",122944,"R",2294916,"R",2294916,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32056224,"R",30229270,"R",1658374,"R",168580,"R",0,"R",1561495,"R",-1561495,"Z",0,"R",32056224,"R",31790765,"R",96879,"R",168580,"R",10615699,"R",7586297,"R",0,"R",0,"R",230585,"R",72000,"R",6015197,"R",3452676,"R",4966481,"R",2244538,"R",10958427,"R",4309429,"R",2679681,"R",393124,"R",0,"R",0,"R",0,"R",0,"R",0,"R",153815,"R",0,"R",35619885,"R",18058064,"R",2759747,"R",2615664,"R",1908928,"R",199171,"R",10078311, 1,"R",10450224,"R",11109690
238458,"R",91516461,"R",106722624,"R",0,"R",216937171,"R",20614975,"R",5994478,"R",102735975,"R",93586221,"R",39319151,"R",54267070,"R",196322196,"R",16400268,"R",106630811,"R",35726853,"R",13585144,"R",0,"R",172343076,"R",65620452,"R",85228414,"R",73211072,"R",4703687,"R",16721029,"R",179601167,"R",0,"R",196322196,"R",2833342,"R",1342289,"R",3229022,"R",0,"R",1739900,"R",37803124,"R",46947677,"R",39872826,"R",0,"R",39872826,"R",56419109,"R",56419109,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",1342289,"R",0,"R",1342289,"R",0,"R",636878,"R",0,"R",636878,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5544967,"R",668594,"R",4367644,"R",508729,"R",5544967,"R",668594,"R",4367644,"R",508729,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3018273,"R",712083,"R",2348343,"R",-42153,"Z",0,"Z",0,"R",17904721,"R",17904721,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",362177,"R",362177,"R",0,"R",0,"R",85228414,"R",76066684,"R",8695154,"R",466576,"R",0,"R",5903809,"R",-5903809,"Z",0,"R",85228414,"R",81970493,"R",2791345,"R",466576,"R",23279726,"R",13849843,"R",0,"R",0,"R",401412,"R",290379,"R",8160513,"R",4121335,"R",13020777,"R",6093358,"R",12222950,"R",5489688,"R",16125694,"R",1265990,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",73211072,"R",31110593,"R",8764182,"R",4455722,"R",5515803,"R",230605,"R",23134167, 1,"R",51973370,"R",57549409
238476,"R",106949701,"R",159014052,"Z",0,"R",322747895,"R",70264037,"R",55250000,"R",164588349,"R",87895509,"R",34336032,"R",53559477,"R",252483858,"R",16404512,"R",160394024,"R",64161676,"R",1958973,"R",0,"R",242919185,"R",83905133,"R",106606383,"R",75839969,"R",0,"R",30766414,"R",221717444,"R",0,"R",252483858,"R",3347048,"R",201865,"R",1191698,"Z",0,"R",1999489,"R",57357074,"R",64097174,"R",58487671,"R",868892,"R",59356563,"R",49557865,"R",49557865,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",428574,"R",428574,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19335079,"R",1569730,"R",17441026,"R",324323,"R",19335079,"R",1569730,"R",17441026,"R",324323,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",15189619,"R",3186553,"R",11958551,"R",44515,"R",61705,"R",61705,"R",21294962,"R",21294962,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",738579,"R",181907,"R",664047,"R",-107375,"R",106606383,"R",76281296,"R",30063624,"R",261463,"R",0,"R",-4959047,"R",4959047,"Z",0,"R",106606383,"R",71322249,"R",35022671,"R",261463,"R",33092512,"R",16583567,"Z",0,"R",0,"R",187391,"R",0,"R",2859247,"R",1304664,"R",7197149,"R",2808287,"R",19564538,"R",6031913,"R",12939132,"R",365205,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",75839969,"R",27093636,"R",10679876,"R",6908189,"R",6163414,"R",896309,"R",24098545, 1,"R",85439746,"R",106774647
238573,"R",1,"R",440578,"R",0,"R",5191653,"R",1676236,"R",0,"R",2162671,"R",1352746,"R",492741,"R",860005,"R",3515417,"R",0,"R",0,"R",440578,"R",0,"R",0,"R",440578,"R",0,"R",4490257,"R",4614970,"R",184145,"R",59432,"R",3455985,"R",0,"R",3515417,"R",217613,"R",0,"R",155955,"R",0,"R",345066,"R",0,"R",718634,"R",718634,"R",0,"R",718634,"R",2466711,"R",2466711,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",217613,"R",217613,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1805933,"R",1805933,"R",0,"R",0,"R",4490257,"R",4490257,"Z",0,"Z",0,"R",0,"R",0,"Z",0,"Z",0,"R",4490257,"R",4490257,"R",0,"R",0,"R",1391459,"R",1391459,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",237547,"R",237547,"R",2087973,"R",510296,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",897991,"R",0,"R",4614970,"R",2139302,"R",662469,"R",0,"R",78846,"R",0,"R",1734353, 2,"A",,"A",
238616,"R",67090868,"R",123388317,"R",0,"R",199462800,"R",28211791,"R",18023432,"R",145133108,"R",26117901,"R",11997934,"R",14119967,"R",171251009,"R",18368837,"R",137440367,"R",21507441,"R",540719,"R",0,"R",177857364,"R",54469047,"R",108883882,"R",96626954,"R",-35557079,"R",-23300151,"R",194551160,"R",0,"R",171251009,"R",4544557,"R",1129049,"R",140007,"R",0,"R",1378536,"R",26538987,"R",33731136,"R",27917523,"R",0,"R",27917523,"R",83311942,"R",83311942,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1129049,"R",0,"R",1129049,"R",0,"R",82557,"R",20767,"R",61790,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2527720,"R",1073995,"R",1422869,"R",30856,"R",2527720,"R",1073995,"R",1422869,"R",30856,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7653241,"R",5857689,"R",1755114,"R",40438,"R",755053,"R",755053,"R",13424320,"R",13424320,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",108883882,"R",104443766,"R",4368822,"R",71294,"R",0,"R",9113800,"R",-5865081,"R",-3248719,"R",108883882,"R",113557566,"R",-1496259,"R",-3177425,"R",48766667,"R",29262862,"R",468560,"R",140531,"R",36865,"R",0,"R",10390576,"R",4218890,"R",12532041,"R",5305376,"R",13862647,"R",3207545,"R",7614283,"R",656637,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",2955315,"R",2837853,"R",96626954,"R",45629694,"R",15260392,"R",6394024,"R",5219606,"R",774836,"R",23348402, 1,"R",57708556,"R",69943975
238661,"R",41945234,"R",60632319,"R",0,"R",149275606,"R",23894911,"R",14781878,"R",96936197,"R",28444498,"R",20950270,"R",7494228,"R",125380695,"R",725510,"R",84981377,"R",11094016,"R",23976,"R",0,"R",96824879,"R",36192560,"R",53471594,"R",47851257,"R",0,"R",5620337,"R",119760358,"R",0,"R",125380695,"R",2052643,"R",237436,"R",1750880,"R",0,"R",1182349,"R",11879186,"R",17102494,"R",13298971,"R",0,"R",13298971,"R",38837090,"R",38837090,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",433262,"R",433262,"R",0,"R",0,"R",27804,"R",27804,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1516163,"R",151461,"R",1179168,"R",185534,"R",1516163,"R",151461,"R",1179168,"R",185534,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5985131,"R",4034250,"R",1779633,"R",171248,"R",0,"R",0,"R",5946109,"R",5946109,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",726035,"R",548302,"R",77733,"R",100000,"R",53471594,"R",49978278,"R",3036534,"R",456782,"R",0,"R",4152073,"R",-4152073,"R",0,"R",53471594,"R",54130351,"R",-1115539,"R",456782,"R",19486499,"R",11249961,"Z",0,"Z",0,"R",644692,"R",210417,"R",10528897,"R",5372158,"R",6899461,"R",3193368,"R",7602716,"R",3098674,"R",2688992,"R",156296,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",47851257,"R",23280874,"R",7809898,"R",4345240,"R",2782831,"R",415992,"R",9216422, 1,"R",45550004,"R",51712046
238980,"R",26060620,"R",29129956,"R",0,"R",66596781,"R",21385776,"R",12268146,"R",22186783,"R",23024222,"R",11592382,"R",11431840,"R",45211005,"R",7517251,"R",42719848,"R",16333902,"R",1041558,"R",0,"R",67612559,"R",38482603,"R",40225791,"R",32393279,"R",0,"R",7832512,"R",37378493,"R",0,"R",45211005,"R",2486218,"R",131160,"R",739529,"R",0,"R",103353,"R",8376830,"R",11837090,"R",8343385,"R",0,"R",8343385,"R",22790935,"R",22790935,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2995323,"R",2617378,"R",377945,"R",0,"R",9625,"R",0,"R",9625,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5846264,"R",374649,"R",5250691,"R",220924,"R",5387440,"R",374649,"R",4791867,"R",220924,"R",458824,"R",0,"R",458824,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2739273,"R",901082,"R",1358369,"R",479822,"R",498567,"R",498567,"R",4781830,"R",4781830,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",563974,"R",563974,"R",0,"R",0,"R",40225791,"R",32528415,"R",6996630,"R",700746,"R",0,"R",1757366,"R",-1757366,"Z",0,"R",40225791,"R",34285781,"R",5239264,"R",700746,"R",9592137,"R",5155430,"R",0,"Z",0,"R",0,"Z",0,"R",4220991,"R",2359063,"R",9488352,"R",3834514,"R",3940407,"R",1636303,"R",5151392,"R",935928,"R",0,"R",0,"Z",0,"R",0,"Z",0,"R",0,"R",0,"R",32393279,"R",13921238,"R",3741006,"R",4543852,"R",2797357,"R",329155,"R",7060671, 1,"R",14876422,"R",16313942
239017,"R",320104691,"R",110679310,"R",0,"R",466328294,"R",61874096,"R",42807773,"R",101310467,"R",303143731,"R",226637240,"R",76506491,"R",404454198,"R",10812440,"R",179139883,"R",68863301,"R",321061,"R",0,"R",259136685,"R",148457375,"R",104899295,"R",68909660,"R",-174881,"R",35814754,"R",368639444,"R",0,"R",404454198,"R",1293550,"R",178900,"R",549565,"R",0,"R",6866389,"R",29615125,"R",38503529,"R",36481513,"R",0,"R",36481513,"R",29416465,"R",29416465,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",659369,"R",659369,"R",0,"R",0,"R",41477,"R",41477,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22252444,"R",4566469,"R",5735060,"R",11950915,"R",22252444,"R",4566469,"R",5735060,"R",11950915,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",36854955,"R",10198891,"R",26347404,"R",308660,"Z",0,"Z",0,"R",14894230,"R",14894230,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",780355,"R",405065,"R",330212,"R",45078,"R",104899295,"R",60181966,"R",32412676,"R",12304653,"R",0,"R",14075422,"R",-14075422,"R",0,"R",104899295,"R",74257388,"R",18337254,"R",12304653,"R",25293997,"R",15156900,"R",520361,"R",330122,"R",1823730,"R",942980,"R",5426318,"R",2320387,"R",9648467,"R",4863819,"R",15632944,"R",6794347,"R",10563843,"R",1076030,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",68909660,"R",31484585,"R",9015808,"R",3759104,"R",7238907,"R",1325617,"R",16085639, 1,"R",283475799,"R",318204180
