unitid,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,part,aline03,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"171483","6924721","0","6924721","0","0","0","6479100","0","6479100","3652691","0","3652691","200000","2747806","2947806","68269","607007","675276","0","45350","45350","0","312946","312946","17114","0","17114","0","0","0","3600269","0","3600269","0","0","0","470452","714539","1184991","9515","0","9515","21422131","4427648","25849779","A","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"171492","17010195","0","17010195","0","0","0","0","0","0","0","0","0","0","1626764","1626764","0","227276","227276","0","0","0","1184539","139287","1323826","545794","315779","861573","1515","0","1515","4700766","0","4700766","0","0","0","978188","0","978188","0","0","0","24420997","2309106","26730103","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"171535","28739703","19025","28758728","0","0","0","17301401","0","17301401","25452045","0","25452045","0","4692437","4692437","0","3216159","3216159","0","51017","51017","0","350750","350750","0","47317","47317","0","0","0","5948405","0","5948405","0","0","0","1594755","0","1594755","0","0","0","79036309","8376705","87413014","A","0",10,10,10,10,10,10,10,10,10,11,10,11,10,10,10,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,31,10,10,10,10,18,11,18,10
"171571","32022000","0","32022000","0","0","0","36318000","0","36318000","0","0","0","816000","5593000","6409000","4000","353000","357000","0","270000","270000","754000","2900000","3654000","35000","265000","300000","3147000","190000","3337000","14043000","0","14043000","0","0","0","713000","69000","782000","0","0","0","87852000","9640000","97492000","A","0",10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"171599","7475741","0","7475741","0","0","0","0","0","0","0","0","0","0","897268","897268","62774","73776","136550","0","0","0","585998","325845","911843","243282","0","243282","0","0","0","2444516","12511","2457027","0","0","0","184691","0","184691","0","0","0","10997002","1309400","12306402","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,11,11,10,11,11,31,31,31,10,10,10,10,31,10,31,31,31,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"171881","1001508","0","1001508","0","0","0","0","0","0","0","0","0","2317","124444","126761","1277","64296","65573","0","0","0","708960","374671","1083631","1495","87683","89178","0","0","0","356799","0","356799","0","0","0","88946","31991","120937","0","0","0","2161302","683085","2844387","A","0",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"172033","255928","54052","309980","0","0","0","0","0","0","0","0","0","0","19050","19050","0","17100","17100","0","0","0","1692711","0","1692711","0","0","0","0","0","0","0","0","0","0","0","0","165302","0","165302","0","0","0","2113941","90202","2204143","A","0",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"172042","6866767","0","6866767","0","0","0","0","0","0","0","0","0","0","2260865","2260865","0","1840872","1840872","0","0","0","0","64406","64406","0","0","0","0","0","0","525690","0","525690","0","0","0","431856","0","431856","0","0","0","7824313","4166143","11990456","A","0",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
"172051","15093780","0","15093780","0","0","0","17004533","0","17004533","0","0","0","10002","4151284","4161286","0","606653","606653","0","0","0","236875","815139","1052014","0","0","0","729142","346316","1075458","2934569","0","2934569","0","0","0","1153267","0","1153267","0","0","0","37162168","5919392","43081560","A","0",10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,11,10,10,10,10,10,10,31
"172121","1037143","0","1037143","0","0","0","0","0","0","0","0","0","0","113096","113096","12937","157224","170161","0","0","0","625918","0","625918","50295","0","50295","0","0","0","314451","0","314451","0","0","0","0","0","0","0","0","0","2040744","270320","2311064","A","0",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31
