unitid,part,a011,a012,a013,a021,a022,a023,a041,a042,a043,a051,a052,a053,a061,a062,a063,a071,a072,a073,a081,a082,a083,a091,a092,a093,a101,a102,a103,a111,a112,a113,a121,a122,a123,a131,a132,a133,a141,a142,a143,a151,a152,a153,a161,a162,a163,aline03,filler,"xa011","xa012","xa013","xa021","xa022","xa023","xa041","xa042","xa043","xa051","xa052","xa053","xa061","xa062","xa063","xa071","xa072","xa073","xa081","xa082","xa083","xa091","xa092","xa093","xa101","xa102","xa103","xa111","xa112","xa113","xa121","xa122","xa123","xa131","xa132","xa133","xa141","xa142","xa143","xa151","xa152","xa153","xa161","xa162","xa163","xaline03"
"220561","A","3078560","0","3078560","0","0","0","0","0","0","0","0","0","0","2265815","2265815","0","0","0","0","0","0","841964","453484","1295448","0","0","0","0","0","0","1243627","0","1243627","0","0","0","90857","0","90857","0","0","0","5255008","2719299","7974307","0","",20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
"220589","A","5238634","0","5238634","0","0","0","0","0","0","0","0","0","0","663649","663649","0","289956","289956","0","0","0","2548554","120889","2669443","320063","64203","384266","18725","0","18725","1878543","0","1878543","0","0","0","150383","63782","214165","0","0","0","10154902","1202479","11357381","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,18,10,10,10,10,31,10,10,31,10,31,31,31,10,10,11,31,31,31,10,10,18,31
"220598","A","3615185","0","3615185","0","0","0","0","0","0","0","0","0","61313","3253025","3314338","25000","40344","65344","0","0","0","1037882","188596","1226478","88166","0","88166","0","0","0","1235645","0","1235645","0","0","0","0","0","0","0","0","0","6063191","3481965","9545156","0","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31
"220604","A","8817683","0","8817683","0","0","0","0","0","0","0","0","0","0","4158861","4158861","0","25000","25000","0","0","0","1077171","1761866","2839037","143380","51448","194828","0","0","0","335038","0","335038","0","0","0","123622","0","123622","0","0","0","10496894","5997175","16494069","0","",10,10,10,31,31,31,31,31,31,31,31,31,31,10,10,31,16,16,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"220613","A","11604041","0","11604041","0","0","0","0","0","0","0","0","0","0","342267","342267","0","0","0","0","0","0","0","1608738","1608738","83937","137364","221301","0","0","0","3293021","0","3293021","0","0","0","2523522","16413","2539935","0","0","0","17504521","2104782","19609303","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,31,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"220631","A","8299891","0","8299891","0","0","0","0","0","0","0","0","0","0","1478058","1478058","0","0","0","0","0","0","166037","372380","538417","234035","153291","387326","0","0","0","1727998","0","1727998","0","0","0","563913","91748","655661","0","0","0","10991874","2095477","13087351","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"220701","A","2007457","0","2007457","0","0","0","0","0","0","0","0","0","0","363918","363918","0","0","0","0","0","0","760492","185780","946272","254984","0","254984","0","0","0","656657","0","656657","0","0","0","67578","702","68280","0","0","0","3747168","550400","4297568","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"220710","A","9016914","0","9016914","0","0","0","0","0","0","0","0","0","0","683654","683654","0","4520","4520","0","0","0","1043039","692100","1735139","106303","539376","645679","6526","0","6526","2671400","0","2671400","0","0","0","305944","161688","467632","0","0","0","13150126","2081338","15231464","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"220792","A","9267318","0","9267318","0","0","0","1156704","0","1156704","0","0","0","3326768","28292127","31618895","130055","1935407","2065462","6223531","0","6223531","4188382","4212457","8400839","432940","1840539","2273479","1175145","0","1175145","0","0","0","9060850","2644785","11705635","3401316","0","3401316","0","0","0","38363009","38925315","77288324","0","",10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,18,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31
"220808","A","1982996","0","1982996","0","0","0","0","0","0","0","0","0","0","154713","154713","31500","100000","131500","0","0","0","613769","285206","898975","4280","2668","6948","0","0","0","111977","0","111977","0","0","0","74693","3230","77923","0","0","0","2819215","545817","3365032","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"220862","A","43549852","0","43549852","0","0","0","88120000","2686438","90806438","25000","0","25000","1517379","14696100","16213479","367544","1484843","1852387","1098853","1016828","2115681","654918","4223976","4878894","0","1438181","1438181","791548","0","791548","22294875","297523","22592398","0","0","0","914924","0","914924","0","0","0","159334893","25843889","185178782","0","",10,31,10,31,31,31,10,10,10,10,31,10,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"220871","A","789399","0","789399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","601982","0","601982","303305","156653","459958","0","0","0","74342","0","74342","0","0","0","0","0","0","0","0","0","1769028","156653","1925681","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,10,10,10,31,31,31,10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31
"220914","A","318734","0","318734","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2339416","42568","2381984","125663","0","125663","0","0","0","181041","0","181041","0","0","0","20112","0","20112","0","0","0","2984966","42568","3027534","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"220941","A","2216853","0","2216853","0","0","0","0","0","0","0","0","0","0","367597","367597","0","134427","134427","0","0","0","304543","28422","332965","2489","6326","8815","45709","0","45709","49297","0","49297","0","0","0","38981","0","38981","0","0","0","2657872","536772","3194644","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,16,18,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,11,18,31
"220978","A","29913210","81512","29994722","0","0","0","60370600","342188","60712788","0","0","0","95308","7262856","7358164","87148","1617248","1704396","1151","0","1151","5400","826119","831519","322382","558831","881213","3923918","0","3923918","14159718","8715","14168433","0","0","0","763277","0","763277","0","0","0","109642112","10697469","120339581","0","",10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,10,10,10,10,10,10,10,31,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221014","A","6175192","0","6175192","0","0","0","0","0","0","0","0","0","0","480683","480683","0","0","0","0","0","0","1365961","44401","1410362","90204","89180","179384","0","0","0","2047111","0","2047111","0","0","0","511952","172207","684159","0","0","0","10190420","786471","10976891","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"221096","A","2521802","0","2521802","0","0","0","7046300","77976","7124276","0","0","0","79396","4014074","4093470","7672","0","7672","0","0","0","0","9399","9399","0","0","0","120020","0","120020","86239","0","86239","0","0","0","161827","0","161827","0","0","0","10023256","4101449","14124705","0","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10,31,10,31,31,31,31,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221184","A","4019073","0","4019073","0","0","0","9482100","103178","9585278","0","0","0","19090","2185644","2204734","51708","216153","267861","0","0","0","133433","398192","531625","0","0","0","185","0","185","92922","0","92922","0","0","0","173203","0","173203","0","0","0","13971714","2903167","16874881","0","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221254","A","653106","0","653106","0","0","0","0","0","0","0","0","0","0","39370","39370","0","3115","3115","0","0","0","103031","0","103031","0","0","0","0","0","0","43750","0","43750","0","0","0","33317","0","33317","0","0","0","833204","42485","875689","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,10,10,31,31,31,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221351","A","22042427","465025","22507452","0","0","0","0","0","0","0","0","0","134797","638942","773739","0","0","0","0","0","0","2162423","912541","3074964","4887221","0","4887221","0","0","0","5336104","0","5336104","0","0","0","2077896","471866","2549762","0","0","0","36640868","2488374","39129242","0","",10,10,10,31,31,31,31,31,31,31,31,31,16,11,11,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"221397","A","4780434","48373","4828807","0","0","0","13176700","109129","13285829","0","0","0","360966","7820046","8181012","2200","36197","38397","31840","20869","52709","72154","101527","173681","0","0","0","120482","0","120482","98388","0","98388","0","0","0","418422","0","418422","0","0","0","19061586","8136141","27197727","0","",10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221485","A","5794287","0","5794287","0","0","0","15491900","91359","15583259","0","0","0","87150","6256130","6343280","0","341486","341486","0","0","0","0","160944","160944","0","0","0","378240","0","378240","220570","0","220570","0","0","0","211023","0","211023","0","0","0","22183170","6849919","29033089","0","",10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,31,10,10,31,31,31,10,31,10,16,31,16,31,31,31,10,31,10,31,31,31,10,10,10,31
"221519","A","22006720","324379","22331099","0","0","0","0","0","0","0","0","0","0","570415","570415","0","39199","39199","0","0","0","2729608","901769","3631377","2913641","3326130","6239771","0","0","0","7409925","1567","7411492","0","0","0","1756857","169658","1926515","0","0","0","36816751","5333117","42149868","0","",10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10
"221643","A","7002075","56513","7058588","0","0","0","14735400","83936","14819336","0","0","0","75151","3671005","3746156","39664","124380","164044","0","0","0","348928","1505303","1854231","0","0","0","0","0","0","241878","0","241878","0","0","0","261325","0","261325","0","0","0","22704421","5441137","28145558","0","",10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221652","A","7254482","0","7254482","0","0","0","17549200","76793","17625993","0","0","0","7166","4275104","4282270","0","62652","62652","0","9736","9736","511453","252829","764282","0","2258","2258","682","0","682","468472","0","468472","0","0","0","610797","0","610797","0","0","0","26402252","4679372","31081624","0","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31,10,10,31,10,10,10,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221661","A","12572862","0","12572862","0","0","0","0","0","0","0","0","0","0","965884","965884","0","0","0","0","0","0","2171774","362437","2534211","55232","393028","448260","509666","0","509666","4381067","0","4381067","0","0","0","999351","108541","1107892","8420878","0","8420878","29110830","1829890","30940720","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,10,10,31,31,31,31,31,31,10,10,10,10,10,10,10,31,10,10,31,10,31,31,31,10,10,10,10,31,10,10,10,10,31
"221670","A","5981985","0","5981985","0","0","0","0","0","0","0","0","0","124545","107602","232147","525402","0","525402","0","0","0","18225","29210","47435","800096","0","800096","1834296","0","1834296","736516","0","736516","0","0","0","142227","0","142227","0","0","0","10163292","136812","10300104","0","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,10,31,10,31,31,31,10,10,10,10,31,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221704","A","13665070","0","13665070","0","0","0","82144900","1401469","83546369","0","0","0","5751916","21311918","27063834","98649","5119007","5217656","3390923","218719","3609642","919751","45722675","46642426","0","2248284","2248284","18233751","0","18233751","7331453","0","7331453","299598579","4777704","304376283","1030844","0","1030844","0","0","0","432165836","80799776","512965612","0","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,31,10,10,10,10,10,31,10,31,31,31,10,10,10,31
"221722","A","0","0","0","0","0","0","8268800","0","8268800","2031653","0","2031653","54116","357512","411628","97737","2681204","2778941","0","0","0","213666","770902","984568","23359","30013","53372","639996","0","639996","0","0","0","0","0","0","13135443","0","13135443","0","0","0","24464770","3839631","28304401","0","",31,31,31,31,31,31,10,31,10,10,31,10,10,10,10,10,10,10,31,31,31,10,10,10,10,10,10,10,31,10,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31
"221731","A","3335111","0","3335111","0","0","0","0","0","0","0","0","0","0","253936","253936","0","128139","128139","0","0","0","753881","50531","804412","233732","0","233732","0","0","0","560986","0","560986","0","0","0","103197","0","103197","0","0","0","4986907","432606","5419513","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,11,11,31,16,16,31,31,31,10,10,10,10,31,10,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221740","A","16591602","0","16591602","0","0","0","31498300","1014839","32513139","0","0","0","262017","3999440","4261457","93577","1655740","1749317","2949","26610","29559","727719","1349474","2077193","0","3186329","3186329","2785455","0","2785455","4749772","0","4749772","0","0","0","317267","0","317267","0","0","0","57028658","11232432","68261090","0","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221759","A","74604205","0","74604205","13088359","0","13088359","198665224","6589248","205254472","0","0","0","9668938","57439832","67108770","953752","12557779","13511531","64706","4617936","4682642","2112184","17102203","19214387","44084","4757396","4801480","13298421","63491","13361912","82439633","18843","82458476","0","0","0","4627849","0","4627849","0","0","0","399567355","103146728","502714083","0","",10,31,10,10,31,10,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221768","A","12078661","0","12078661","0","0","0","24243400","295625","24539025","0","0","0","80508","3168081","3248589","69433","1374669","1444102","0","0","0","342480","675747","1018227","0","517504","517504","1669742","0","1669742","7676766","0","7676766","0","0","0","39926","0","39926","0","0","0","46200916","6031626","52232542","0","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,10,10,10,31,10,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221795","A","0","7707","7707","0","0","0","0","0","0","0","0","0","0","69841","69841","0","20789","20789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98337","98337","0","",31,16,10,31,31,31,31,31,31,31,31,31,31,16,16,31,16,16,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,16,11,31
"221838","A","16704497","23820","16728317","0","0","0","30566900","744493","31311393","0","0","0","963284","19504142","20467426","37425","1202851","1240276","0","82407","82407","1745","834235","835980","0","10000","10000","2611885","0","2611885","6066818","144437","6211255","0","0","0","1097832","0","1097832","0","0","0","58050386","22546385","80596771","0","",10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,31,10,10,10,10,10,31,10,10,10,31,10,10,10,10,31,31,31,10,31,11,31,31,31,10,10,18,31
"221847","A","13449134","33751","13482885","0","0","0","37472900","3401620","40874520","0","0","0","232619","4755717","4988336","233013","2269971","2502984","599","3984","4583","104649","2383400","2488049","0","179844","179844","3110170","0","3110170","8342105","33384","8375489","0","0","0","1302352","0","1302352","0","0","0","64247541","13061671","77309212","0","",10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,10,10,10,10,10,10,10,10,10,31,10,10,10,31,10,10,10,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221856","A","2272318","0","2272318","0","0","0","0","0","0","0","0","0","0","489755","489755","0","40374","40374","0","0","0","400470","0","400470","0","0","0","0","0","0","1594019","0","1594019","0","0","0","202891","0","202891","0","0","0","4469698","530129","4999827","0","",10,31,10,31,31,31,31,31,31,31,31,31,31,11,11,31,16,16,31,31,31,10,31,10,31,31,31,31,31,31,10,31,11,31,31,31,10,31,10,31,31,31,10,11,11,31
"221892","A","7953373","0","7953373","0","0","0","0","0","0","0","0","0","2560817","1176043","3736860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2283342","0","2283342","0","0","0","569463","149233","718696","0","0","0","13366995","1325276","14692271","0","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31
"221908","A","2882663","0","2882663","0","0","0","7205000","88541","7293541","0","0","0","30151","2432473","2462624","0","425683","425683","1440","32407","33847","518259","133101","651360","0","0","0","0","0","0","76370","0","76370","0","0","0","174630","0","174630","0","0","0","10888513","3112205","14000718","0","",10,31,10,31,31,31,10,10,10,31,31,31,10,10,10,31,10,10,10,10,10,10,10,10,31,31,31,31,31,31,10,31,10,31,31,31,10,31,10,31,31,31,10,10,10,31
"221953","A","6741016","0","6741016","0","0","0","0","0","0","0","0","0","49413","1108959","1158372","0","14793","14793","0","0","0","943615","404208","1347823","93406","238813","332219","0","0","0","2078626","102430","2181056","0","0","0","135112","13813","148925","0","0","0","10041188","1883016","11924204","0","",10,31,10,31,31,31,31,31,31,31,31,31,10,10,10,31,10,10,31,31,31,10,10,10,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31,31,31,10,10,10,31
